RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE
53332175,202408,F,50대,광주광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53332238,202408,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53332281,202408,M,30대,대구광역시,300이상500만원 미만,개별 여행,개별 여행
53332314,202408,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53332359,202408,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53332402,202408,M,50대,제주도,700만원 이상,개별 여행,여행경험없음
53332412,202408,F,60대,경상남도,700만원 이상,여행경험없음,개별 여행
53332419,202408,F,20대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332425,202408,F,40대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음
53332436,202408,M,60대,경기도,700만원 이상,여행경험없음,개별 여행
53332438,202408,F,50대,대전광역시,300이상500만원 미만,개별 여행,여행경험없음
53332501,202408,F,30대,대전광역시,300만원 미만,개별 여행,여행경험없음
53332556,202408,F,40대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53332580,202408,M,50대,경상남도,300이상500만원 미만,여행경험없음,단체 패키지 여행
53332589,202408,M,50대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행
53332616,202408,F,20대,경기도,모름,여행경험없음,개별 여행
53332621,202408,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332652,202408,M,60대,경기도,300만원 미만,여행경험없음,개별 여행
53332663,202408,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53332725,202408,M,60대,충청북도,300이상500만원 미만,단체 패키지 여행,여행경험없음
53332763,202408,M,40대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53332782,202408,F,60대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53332799,202408,F,30대,울산광역시,700만원 이상,개별 여행,여행경험없음
53332805,202408,M,30대,광주광역시,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행
53332839,202408,M,20대,전라남도,300만원 미만,개별 여행,개별 여행
53332852,202408,F,60대,부산광역시,500이상700만원 미만,여행경험없음,개별 여행
53333011,202408,F,60대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53333028,202408,F,60대,경상남도,500이상700만원 미만,단체 패키지 여행,여행경험없음
53333059,202408,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53333097,202408,M,50대,울산광역시,700만원 이상,여행경험없음,개별 여행
53333109,202408,M,40대,광주광역시,300이상500만원 미만,개별 여행,여행경험없음
53333170,202408,F,60대,전라북도,700만원 이상,개별 여행,단체 패키지 여행
53333224,202408,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53333240,202408,F,40대,인천광역시,모름,여행경험없음,개별 여행
53333337,202408,M,30대,강원도,300만원 미만,개별 여행,개별 여행
53333338,202408,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53333402,202408,F,40대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53333427,202408,M,30대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53333501,202408,F,20대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53333553,202408,F,40대,대전광역시,700만원 이상,개별 여행,개별 여행
53333644,202408,F,30대,강원도,모름,개별 여행,여행경험없음
53333654,202408,M,30대,전라북도,300이상500만원 미만,개별 여행,여행경험없음
53333731,202408,F,50대,경상남도,700만원 이상,여행경험없음,단체 패키지 여행
53333778,202408,M,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53333781,202408,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53333798,202408,F,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53333829,202408,F,40대,인천광역시,700만원 이상,개별 여행,여행경험없음
53333860,202408,F,40대,서울특별시,300이상500만원 미만,여행경험없음,단체 패키지 여행
53333863,202408,F,30대,전라남도,300이상500만원 미만,단체 패키지 여행,단체 패키지 여행
53333871,202408,M,30대,대구광역시,300이상500만원 미만,여행경험없음,개별 여행
53333891,202408,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53333896,202408,F,50대,제주도,700만원 이상,개별 여행,여행경험없음
53333935,202408,M,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53334042,202408,F,60대,경기도,700만원 이상,개별 여행,여행경험없음
53334135,202408,M,50대,강원도,500이상700만원 미만,개별 여행,여행경험없음
53334136,202408,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53334207,202408,F,60대,강원도,700만원 이상,여행경험없음,단체 패키지 여행
53334265,202408,M,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53334290,202408,M,30대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53334423,202408,F,30대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53334455,202408,F,50대,부산광역시,700만원 이상,개별 여행,여행경험없음
53334479,202408,F,50대,서울특별시,500이상700만원 미만,여행경험없음,개별 여행
53334519,202408,M,60대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음
53334541,202408,M,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53334554,202408,F,50대,대전광역시,300이상500만원 미만,개별 여행,여행경험없음
53334581,202408,F,30대,경기도,500이상700만원 미만,여행경험없음,단체 패키지 여행
53334616,202408,M,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53334624,202408,M,50대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53334639,202408,F,40대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음
53334647,202408,F,40대,광주광역시,300만원 미만,개별 여행,여행경험없음
53334671,202408,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53334710,202408,M,60대,전라남도,500이상700만원 미만,개별 여행,여행경험없음
53334714,202408,M,40대,대구광역시,700만원 이상,개별 여행,개별 여행
53334823,202408,F,50대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행
53334946,202408,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음
53334970,202408,M,50대,광주광역시,700만원 이상,개별 여행,여행경험없음
53335022,202408,M,60대,경상남도,700만원 이상,개별 여행,여행경험없음
53335032,202408,M,60대,부산광역시,700만원 이상,개별 여행,개별 여행
53335124,202408,M,40대,서울특별시,700만원 이상,개별 여행,개별 여행
53335132,202408,M,30대,경기도,700만원 이상,개별 여행,개별 여행
53335150,202408,M,50대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음
53335155,202408,M,50대,경기도,700만원 이상,여행경험없음,단체 패키지 여행
53335169,202408,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53335256,202408,F,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53335331,202408,M,50대,인천광역시,300이상500만원 미만,개별 여행,개별 여행
53335356,202408,M,50대,경기도,500이상700만원 미만,개별 여행,단체 패키지 여행
53335445,202408,M,50대,경상북도,700만원 이상,개별 여행,여행경험없음
53335475,202408,M,60대,충청남도(세종시 포함),300이상500만원 미만,여행경험없음,단체 패키지 여행
53335523,202408,F,50대,광주광역시,300이상500만원 미만,개별 여행,여행경험없음
53335550,202408,F,50대,부산광역시,700만원 이상,개별 여행,여행경험없음
53335555,202408,F,30대,서울특별시,500이상700만원 미만,개별 여행,개별 여행
53335565,202408,F,40대,부산광역시,300만원 미만,개별 여행,여행경험없음
53335587,202408,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53335600,202408,M,30대,대구광역시,700만원 이상,개별 여행,여행경험없음
53335721,202408,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53335723,202408,M,50대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53335736,202408,F,40대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53335761,202408,F,30대,제주도,모름,개별 여행,여행경험없음
53335768,202408,M,60대,경기도,500이상700만원 미만,개별 여행,개별 여행
53335872,202408,F,40대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53335873,202408,F,50대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53335889,202408,M,30대,경기도,300이상500만원 미만,개별 여행,개별 여행
53335937,202408,F,20대,부산광역시,700만원 이상,여행경험없음,개별 여행
53335946,202408,F,20대,대전광역시,300만원 미만,개별 여행,여행경험없음
53335987,202408,M,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53336027,202408,F,50대,울산광역시,300이상500만원 미만,개별 여행,여행경험없음
53336038,202408,M,30대,인천광역시,500이상700만원 미만,여행경험없음,개별 여행
53336043,202408,F,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53336045,202408,M,40대,대전광역시,700만원 이상,개별 여행,여행경험없음
53336099,202408,F,50대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53336103,202408,M,50대,경기도,700만원 이상,개별 여행,개별 여행
53336125,202408,F,40대,강원도,500이상700만원 미만,여행경험없음,개별 여행
53336139,202408,F,30대,제주도,700만원 이상,개별 여행,여행경험없음
53336160,202408,F,40대,경상북도,700만원 이상,에어텔 또는 에어카텔 패키지 여행,개별 여행
53336199,202408,F,50대,경상남도,500이상700만원 미만,개별 여행,개별 여행
53336209,202408,F,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53336221,202408,M,60대,전라남도,300이상500만원 미만,개별 여행,여행경험없음
53336409,202408,M,60대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행
53336506,202408,F,20대,인천광역시,모름,여행경험없음,개별 여행
53336515,202408,F,50대,경상남도,700만원 이상,개별 여행,단체 패키지 여행
53336575,202408,F,20대,경기도,모름,개별 여행,여행경험없음
53336709,202408,F,50대,경상남도,300만원 미만,개별 여행,여행경험없음
53336728,202408,M,50대,전라북도,700만원 이상,개별 여행,단체 패키지 여행
53336824,202408,F,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53336836,202408,M,60대,인천광역시,500이상700만원 미만,개별 여행,개별 여행
53336860,202408,F,20대,서울특별시,500이상700만원 미만,개별 여행,개별 여행
53336883,202408,M,60대,경기도,700만원 이상,개별 여행,여행경험없음
53336899,202408,F,20대,경기도,300이상500만원 미만,개별 여행,개별 여행
53336904,202408,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53336912,202408,F,50대,충청북도,700만원 이상,개별 여행,여행경험없음
53336919,202408,F,40대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53336939,202408,M,50대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53336959,202408,F,60대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53336962,202408,M,50대,서울특별시,모름,개별 여행,여행경험없음
53336992,202408,M,30대,전라남도,모름,개별 여행,개별 여행
53337001,202408,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53337072,202408,M,50대,경상남도,300만원 미만,개별 여행,여행경험없음
53337084,202408,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53337145,202408,F,60대,경기도,700만원 이상,개별 여행,여행경험없음
53337165,202408,F,30대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음
53337247,202408,F,30대,서울특별시,300만원 미만,개별 여행,개별 여행
53337253,202408,F,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53337288,202408,F,30대,인천광역시,300만원 미만,개별 여행,단체 패키지 여행
53337355,202408,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53337367,202408,F,50대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53337377,202408,F,30대,광주광역시,500이상700만원 미만,여행경험없음,개별 여행
53337381,202408,F,50대,강원도,300이상500만원 미만,여행경험없음,개별 여행
53337470,202408,F,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53337471,202408,F,20대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53337529,202408,M,40대,부산광역시,모름,개별 여행,여행경험없음
53337556,202408,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53337581,202408,F,20대,인천광역시,700만원 이상,개별 여행,여행경험없음
53337641,202408,F,60대,대구광역시,700만원 이상,개별 여행,여행경험없음
53337697,202408,M,60대,충청북도,700만원 이상,개별 여행,여행경험없음
53337737,202408,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53337816,202408,F,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53337859,202408,M,40대,서울특별시,700만원 이상,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53337900,202408,F,20대,서울특별시,700만원 이상,개별 여행,여행경험없음
53337943,202408,F,60대,서울특별시,300만원 미만,개별 여행,여행경험없음
53337951,202408,F,60대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53337955,202408,F,20대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음
53338016,202408,F,60대,전라북도,500이상700만원 미만,개별 여행,여행경험없음
53338048,202408,M,60대,전라남도,500이상700만원 미만,개별 여행,여행경험없음
53338101,202408,F,60대,울산광역시,500이상700만원 미만,개별 여행,개별 여행
53338121,202408,M,60대,광주광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53338138,202408,M,20대,대구광역시,700만원 이상,개별 여행,개별 여행
53338204,202408,M,50대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53338255,202408,F,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53338258,202408,F,40대,부산광역시,300만원 미만,개별 여행,여행경험없음
53338274,202408,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53338277,202408,M,30대,경기도,300이상500만원 미만,여행경험없음,개별 여행
53338288,202408,F,30대,광주광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53338307,202408,F,20대,서울특별시,300만원 미만,개별 여행,여행경험없음
53338314,202408,F,50대,울산광역시,700만원 이상,개별 여행,개별 여행
53338346,202408,M,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53338416,202408,F,40대,경상남도,700만원 이상,개별 여행,여행경험없음
53338523,202408,F,50대,경기도,700만원 이상,여행경험없음,단체 패키지 여행
53338539,202408,M,40대,서울특별시,500이상700만원 미만,개별 여행,단체 패키지 여행
53338598,202408,F,60대,인천광역시,700만원 이상,개별 여행,단체 패키지 여행
53338622,202408,F,60대,서울특별시,300만원 미만,여행경험없음,단체 패키지 여행
53338623,202408,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음
53338682,202408,M,60대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53338697,202408,M,40대,경기도,700만원 이상,개별 여행,개별 여행
53338872,202408,F,40대,경기도,500이상700만원 미만,개별 여행,개별 여행
53338952,202408,F,60대,경상북도,300만원 미만,개별 여행,여행경험없음
53338964,202408,F,20대,울산광역시,700만원 이상,개별 여행,개별 여행
53338996,202408,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53339012,202408,M,30대,울산광역시,500이상700만원 미만,여행경험없음,개별 여행
53339102,202408,F,30대,인천광역시,모름,개별 여행,여행경험없음
53339106,202408,F,60대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행
53339119,202408,F,60대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53339135,202408,M,40대,경기도,700만원 이상,개별 여행,개별 여행
53339167,202408,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53339265,202408,M,60대,대전광역시,700만원 이상,여행경험없음,개별 여행
53339316,202408,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53339317,202408,F,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53339413,202408,F,40대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53339453,202408,M,20대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53339489,202408,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53339492,202408,F,30대,충청남도(세종시 포함),500이상700만원 미만,여행경험없음,개별 여행
53339544,202408,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53339545,202408,F,30대,경기도,300만원 미만,여행경험없음,개별 여행
53339550,202408,F,50대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53339575,202408,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53339584,202408,F,40대,서울특별시,500이상700만원 미만,여행경험없음,단체 패키지 여행
53339585,202408,F,40대,서울특별시,700만원 이상,개별 여행,개별 여행
53339632,202408,M,30대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53339647,202408,M,40대,충청북도,500이상700만원 미만,개별 여행,여행경험없음
53339657,202408,M,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53339672,202408,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음
53339687,202408,F,40대,인천광역시,300이상500만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53339693,202408,M,60대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53339720,202408,M,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53339742,202408,F,40대,경기도,300만원 미만,개별 여행,여행경험없음
53339821,202408,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53339828,202408,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53339839,202408,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53339878,202408,F,30대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53339889,202408,M,50대,경기도,300만원 미만,개별 여행,여행경험없음
53339894,202408,M,50대,경상북도,모름,개별 여행,여행경험없음
53339924,202408,M,50대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53339929,202408,F,30대,경기도,300이상500만원 미만,개별 여행,개별 여행
53340070,202408,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53340072,202408,M,30대,서울특별시,300이상500만원 미만,여행경험없음,개별 여행
53340088,202408,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53340187,202408,F,20대,인천광역시,300이상500만원 미만,여행경험없음,단체 패키지 여행
53340209,202408,F,30대,대전광역시,300만원 미만,개별 여행,단체 패키지 여행
53340254,202408,F,40대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53340306,202408,F,40대,경기도,300이상500만원 미만,개별 여행,개별 여행
53340352,202408,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53340423,202408,F,40대,경기도,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행
53340468,202408,M,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53340512,202408,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53340515,202408,M,60대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53340519,202408,M,50대,대구광역시,700만원 이상,여행경험없음,단체 패키지 여행
53340535,202408,F,30대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53340588,202408,F,50대,경기도,500이상700만원 미만,개별 여행,단체 패키지 여행
53340592,202408,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53340630,202408,F,40대,충청북도,500이상700만원 미만,여행경험없음,개별 여행
53340645,202408,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53340659,202408,F,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53340744,202408,M,40대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53340770,202408,M,40대,경기도,700만원 이상,개별 여행,개별 여행
53340816,202408,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53340860,202408,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53340870,202408,M,40대,경기도,300만원 미만,단체 패키지 여행,여행경험없음
53340960,202408,F,50대,인천광역시,500이상700만원 미만,단체 패키지 여행,여행경험없음
53340967,202408,M,30대,서울특별시,300만원 미만,여행경험없음,개별 여행
53341008,202408,F,40대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53341057,202408,M,40대,서울특별시,500이상700만원 미만,개별 여행,단체 패키지 여행
53341103,202408,M,40대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53341134,202408,F,50대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53341203,202408,M,60대,강원도,700만원 이상,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53341224,202408,F,40대,부산광역시,300만원 미만,개별 여행,개별 여행
53341228,202408,M,30대,인천광역시,300만원 미만,개별 여행,여행경험없음
53341274,202408,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53341289,202408,F,50대,광주광역시,700만원 이상,개별 여행,여행경험없음
53341318,202408,M,60대,전라북도,700만원 이상,개별 여행,여행경험없음
53341319,202408,M,60대,서울특별시,700만원 이상,개별 여행,개별 여행
53341329,202408,M,60대,서울특별시,300만원 미만,개별 여행,여행경험없음
53341400,202408,F,40대,경기도,700만원 이상,여행경험없음,단체 패키지 여행
53341405,202408,M,50대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53341426,202408,F,50대,대구광역시,700만원 이상,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행
53341431,202408,F,20대,경상북도,700만원 이상,개별 여행,여행경험없음
53341474,202408,M,40대,부산광역시,300만원 미만,개별 여행,개별 여행
53341475,202408,M,60대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53341491,202408,M,40대,경기도,500이상700만원 미만,개별 여행,개별 여행
53341553,202408,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53341624,202408,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53341712,202408,M,40대,부산광역시,700만원 이상,개별 여행,여행경험없음
53341726,202408,F,20대,서울특별시,모름,개별 여행,여행경험없음
53341731,202408,M,20대,경상남도,700만원 이상,개별 여행,개별 여행
53341736,202408,M,30대,경상북도,500이상700만원 미만,개별 여행,여행경험없음
53341783,202408,F,50대,경상북도,300만원 미만,개별 여행,여행경험없음
53341807,202408,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53341875,202408,F,50대,강원도,700만원 이상,여행경험없음,단체 패키지 여행
53341928,202408,F,60대,경기도,700만원 이상,개별 여행,여행경험없음
53341970,202408,F,60대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53342001,202408,F,30대,경기도,300이상500만원 미만,개별 여행,개별 여행
53342026,202408,M,30대,경기도,500이상700만원 미만,개별 여행,개별 여행
53342032,202408,M,40대,서울특별시,700만원 이상,에어텔 또는 에어카텔 패키지 여행,개별 여행
53342065,202408,F,40대,광주광역시,500이상700만원 미만,개별 여행,개별 여행
53342095,202408,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53342102,202408,M,30대,경기도,모름,개별 여행,개별 여행
53342135,202408,M,60대,대구광역시,300이상500만원 미만,개별 여행,개별 여행
53342169,202408,F,60대,경기도,500이상700만원 미만,여행경험없음,개별 여행
53342230,202408,F,20대,경기도,300이상500만원 미만,개별 여행,개별 여행
53342265,202408,F,40대,충청북도,700만원 이상,개별 여행,개별 여행
53342293,202408,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53342313,202408,M,50대,대구광역시,300만원 미만,개별 여행,여행경험없음
53342352,202408,F,50대,제주도,700만원 이상,개별 여행,여행경험없음
53342472,202408,M,60대,경기도,700만원 이상,개별 여행,여행경험없음
53342524,202408,M,40대,광주광역시,300만원 미만,개별 여행,여행경험없음
53342615,202408,M,60대,울산광역시,500이상700만원 미만,개별 여행,여행경험없음
53342631,202408,M,30대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53342711,202408,F,20대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53342716,202408,M,60대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53342743,202408,F,60대,충청북도,700만원 이상,개별 여행,여행경험없음
53342756,202408,F,30대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음
53342824,202408,M,50대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53342838,202408,F,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53342840,202408,F,50대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53342870,202408,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53342899,202408,M,30대,부산광역시,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행
53342919,202408,F,50대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53342942,202408,F,40대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음
53343100,202408,M,50대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53343134,202408,F,50대,경상남도,500이상700만원 미만,개별 여행,단체 패키지 여행
53343163,202408,F,30대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53343236,202408,F,50대,대전광역시,700만원 이상,개별 여행,여행경험없음
53343238,202408,F,60대,서울특별시,300만원 미만,개별 여행,여행경험없음
53343259,202408,M,40대,전라남도,300이상500만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53343365,202408,M,50대,경기도,700만원 이상,개별 여행,개별 여행
53343395,202408,F,40대,인천광역시,500이상700만원 미만,개별 여행,개별 여행
53343399,202408,F,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53343424,202408,M,60대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53343449,202408,M,20대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53343450,202408,M,60대,경기도,700만원 이상,개별 여행,여행경험없음
53343513,202408,M,50대,경기도,300이상500만원 미만,개별 여행,개별 여행
53343519,202408,F,20대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53343526,202408,F,30대,경기도,700만원 이상,개별 여행,개별 여행
53343754,202408,F,20대,서울특별시,700만원 이상,개별 여행,개별 여행
53343789,202408,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53343791,202408,F,40대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53343798,202408,F,40대,경상남도,700만원 이상,개별 여행,단체 패키지 여행
53343810,202408,M,30대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음
53343813,202408,M,50대,전라북도,700만원 이상,여행경험없음,단체 패키지 여행
53343820,202408,F,30대,대구광역시,500이상700만원 미만,개별 여행,개별 여행
53343841,202408,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53343862,202408,F,60대,경기도,700만원 이상,개별 여행,여행경험없음
53343864,202408,M,40대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53343871,202408,M,30대,경기도,300만원 미만,개별 여행,여행경험없음
53343883,202408,M,50대,전라북도,700만원 이상,개별 여행,개별 여행
53343937,202408,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53344087,202408,F,40대,부산광역시,700만원 이상,개별 여행,개별 여행
53344088,202408,M,30대,전라북도,700만원 이상,개별 여행,여행경험없음
53344092,202408,M,30대,경기도,700만원 이상,개별 여행,개별 여행
53344096,202408,F,20대,서울특별시,500이상700만원 미만,개별 여행,개별 여행
53344111,202408,M,40대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53344176,202408,M,20대,전라남도,700만원 이상,개별 여행,여행경험없음
53344281,202408,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53344289,202408,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53344329,202408,M,30대,경상남도,300이상500만원 미만,개별 여행,개별 여행
53344491,202408,M,50대,대전광역시,700만원 이상,개별 여행,여행경험없음
53344516,202408,M,40대,강원도,500이상700만원 미만,여행경험없음,단체 패키지 여행
53344602,202408,F,20대,경상남도,모름,개별 여행,여행경험없음
53344682,202408,F,30대,충청북도,300이상500만원 미만,개별 여행,개별 여행
