RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53354641,20250203,모름,모름,모름,모름,모름,모름,모름,경기도,가평군,3명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20250102
53355384,20250203,40만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,혼자서,2박 3일,M,40대,미혼,미혼,자영업,300만원 미만,20250117
53355579,20250203,40만원 이상,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,서울시,모름,2명,1박 2일,F,20대,미혼,미혼,자영업,모름,20250131
53355886,20250203,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,포항시,4명,1박 2일,F,20대,미혼,미혼,대학/대학원생,모름,20250101
53356865,20250203,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,속초시,5명 이상,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250108
53357041,20250203,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,전라북도,부안군,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만,20250118
53357135,20250203,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,속초시,2명,3박 4일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20250127
53357383,20250203,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,전라남도,함평군,5명 이상,1박 2일,M,30대,미혼,미혼,사무/기술직,모름,20250102
53357455,20250203,40만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,제주도,구좌읍/서귀포시(시내동)/애월읍/조천읍,2명,2박 3일,M,40대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만,20250129
53357464,20250203,모름,모름,모름,모름,모름,모름,모름,경기도,수원시,2명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250109
53357478,20250203,20~30만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,5명 이상,1박 2일,F,20대,미혼,미혼,대학/대학원생,모름,20250116
53358361,20250203,10~20만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,태백시,2명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20250116
53358662,20250203,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/평창군,4명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250110
53359048,20250203,모름,모름,모름,모름,모름,모름,모름,인천시,모름,4명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20250124
53359308,20250203,10만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,오산시,혼자서,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,300만원 미만,20250127
53359597,20250203,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,서울시,모름,4명,2박 3일,M,30대,미혼,미혼,사무/기술직,300만원 미만,20250127
53359818,20250203,20~30만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상남도,양산시,2명,1박 2일,M,40대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20250129
53360247,20250203,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,강원도,강릉시/속초시/양양군,4명,3박 4일,M,30대,미혼,미혼,사무/기술직,모름,20250127
53360308,20250203,20~30만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,전라남도,여수시,4명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),자영업,700만원 이상,20250129
53360514,20250203,10만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,4명,3박 4일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20250131
53360735,20250203,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,경상북도,경주시,혼자서,1박 2일,F,30대,미혼,미혼,사무/기술직,300만원 미만,20250103
53361557,20250203,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만,20250126
53361655,20250203,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,7~10만원 미만,1만원 미만,서울시,모름,혼자서,3박 4일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,모름,20250108
53362397,20250203,10만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만,20250111
53362752,20250203,20~30만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,7~10만원 미만,1만원 미만,강원도,정선군,5명 이상,1박 2일,F,40대,기타,신혼기(자녀 없음),사무/기술직,모름,20250129
53363065,20250203,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,경기도,안양시,4명,6박 7일 이상,M,20대,미혼,미혼,대학/대학원생,300만원 미만,20250122
53363356,20250203,40만원 이상,10만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,전라남도,해남군,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20250109
53363863,20250203,20~30만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,제주도,서귀포시(시내동)/애월읍/제주시(시내동),4명,4박 5일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250118
53364317,20250203,20~30만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,7~10만원 미만,1만원 미만,경기도,용인시,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250115
53364319,20250203,모름,모름,모름,모름,모름,모름,모름,전라남도,영암군,모름,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250128
53364503,20250203,10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,안산시,3명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름,20250125
53365908,20250203,모름,모름,모름,모름,모름,모름,모름,경기도,하남시,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상,20250108
53366140,20250203,모름,모름,모름,모름,모름,모름,모름,전라남도,여수시,2명,1박 2일,M,30대,미혼,미혼,기타/무직,모름,20250130
53366573,20250203,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,대전시,모름,혼자서,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250103
53367065,20250203,20~30만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,7~10만원 미만,1만원 미만,경상북도,경주시,2명,2박 3일,F,20대,미혼,미혼,대학/대학원생,700만원 이상,20250107
53367398,20250203,40만원 이상,7~10만원 미만,7~10만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,부산시,모름,2명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,모름,20250202
53367893,20250203,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,구체적인 지역 모름,4명,2박 3일,F,20대,미혼,미혼,판매/서비스직,모름,20250127
53367926,20250203,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,500~700만원 미만,20250118
53368466,20250203,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,인천시,모름,2명,2박 3일,M,30대,미혼,미혼,기타/무직,모름,20250130
53369223,20250203,30~40만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,충청북도,청주시,2명,4박 5일,F,50대,기타,자녀 독립(막내 결혼),판매/서비스직,모름,20250125
53369408,20250203,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,5~7만원 미만,경상북도,경주시,3명,2박 3일,M,30대,미혼,미혼,자영업,500~700만원 미만,20250110
53370154,20250203,10~20만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,고성군,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250112
53370187,20250203,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,강원도,속초시,5명 이상,2박 3일,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250116
53370571,20250203,30~40만원 미만,1~3만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,3~5만원 미만,제주도,구좌읍/서귀포시(시내동)/성산읍/애월읍/제주시(시내동)/조천읍/표선면/한림읍,4명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상,20250101
53371583,20250203,모름,모름,모름,모름,모름,모름,모름,부산시,모름,2명,1박 2일,F,20대,미혼,미혼,판매/서비스직,모름,20250115
53372041,20250203,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경상남도,양산시,5명 이상,1박 2일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250127
53373448,20250203,20~30만원 미만,7~10만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,전라북도,군산시/부안군/정읍시/진안군,4명,2박 3일,M,40대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20250125
53373464,20250203,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,경상남도,거제시,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20250130
53373983,20250203,20~30만원 미만,1만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,충청남도,공주시/부여군/서산시/서천군/태안군,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20250113
53374053,20250203,10~20만원 미만,1~3만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,경상남도,양산시,4명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250126
53375079,20250203,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라북도,무주군,2명,1박 2일,F,50대,기타,자녀 성인(막내 대학),기능/숙련/일반작업직,300만원 미만,20250118
53375095,20250203,모름,모름,모름,모름,모름,모름,모름,경기도,이천시,4명,1박 2일,M,20대,미혼,미혼,판매/서비스직,700만원 이상,20250130
53375483,20250203,모름,모름,모름,모름,모름,모름,모름,경상북도,의성군,2명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만,20250130
53375621,20250203,10~20만원 미만,3~5만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,고창군,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,모름,20250125
53375863,20250203,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,강원도,강릉시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상,20250125
53376373,20250203,모름,모름,모름,모름,모름,모름,모름,부산시,모름,혼자서,6박 7일 이상,F,20대,미혼,미혼,사무/기술직,모름,20250124
53376952,20250203,20~30만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경상남도,거제시/고성군/남해군/사천시/통영시/함안군,2명,4박 5일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20250125
53377116,20250203,10~20만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,남양주시,4명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만,20250123
127818,20250217,모름,모름,모름,모름,모름,모름,모름,강원도,태백시,3명,모름,M,30대,미혼,미혼,사무/기술직,모름,20250107
152252,20250217,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,대구시,모름,혼자서,4박 5일,F,60대 이상,미혼,미혼,사무/기술직,300만원 미만,20250101
157732,20250217,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,과천시,2명,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20250127
205972,20250217,모름,모름,모름,모름,모름,모름,모름,전라남도,완도군,3명,4박 5일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20250125
280091,20250217,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상,20250116
299685,20250217,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,목포시/여수시,4명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,모름,20250111
301916,20250217,10~20만원 미만,1~3만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/동해시,5명 이상,2박 3일,F,60대 이상,기타,자녀 성인(막내 대학),판매/서비스직,300만원 미만,20250117
305374,20250217,10~20만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,원주시,4명,2박 3일,M,20대,미혼,미혼,사무/기술직,모름,20250214
317488,20250217,20~30만원 미만,5~7만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,5명 이상,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20250206
34390,20250217,20~30만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대전시,모름,3명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250125
362427,20250217,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,2명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250104
379871,20250217,모름,모름,모름,모름,모름,모름,모름,부산시,모름,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,모름,20250207
380643,20250217,20~30만원 미만,5~7만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경상북도,예천군,혼자서,1박 2일,F,60대 이상,기타,신혼기(자녀 없음),사무/기술직,300만원 미만,20250128
391892,20250217,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,부산시,모름,혼자서,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름,20250129
400936,20250217,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,평창군,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름,20250118
415972,20250217,30~40만원 미만,3~5만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,광주시,모름,혼자서,3박 4일,M,30대,미혼,미혼,기능/숙련/일반작업직,300만원 미만,20250107
453893,20250217,모름,모름,모름,모름,모름,모름,모름,전라남도,무안군,5명 이상,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20250116
458943,20250217,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,제주도,제주시(시내동),혼자서,4박 5일,M,20대,미혼,미혼,사무/기술직,모름,20250123
459156,20250217,모름,모름,모름,모름,모름,모름,모름,대구시,모름,혼자서,3박 4일,M,20대,미혼,미혼,기타/무직,모름,20250101
460300,20250217,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경기도,가평군,혼자서,2박 3일,M,20대,미혼,미혼,판매/서비스직,모름,20250127
461100,20250217,모름,모름,모름,모름,모름,모름,모름,강원도,동해시/평창군,4명,5박 6일,F,20대,미혼,미혼,사무/기술직,모름,20250103
462515,20250217,10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,수원시,3명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름,20250215
463266,20250217,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,5박 6일,F,20대,미혼,미혼,대학/대학원생,모름,20250108
465735,20250217,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시/양양군,2명,3박 4일,M,20대,미혼,미혼,대학/대학원생,모름,20250101
466712,20250217,10~20만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,부산시,모름,2명,1박 2일,F,20대,미혼,미혼,기타/무직,모름,20250103
467220,20250217,모름,모름,모름,모름,모름,모름,모름,강원도,춘천시,4명,1박 2일,F,20대,미혼,미혼,대학/대학원생,모름,20250104
467305,20250217,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름,20250125
469460,20250217,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,진주시,2명,2박 3일,M,20대,미혼,미혼,기타/무직,모름,20250108
470256,20250217,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,10만원 이상,7~10만원 미만,1만원 미만,부산시,모름,혼자서,2박 3일,F,20대,미혼,미혼,대학/대학원생,모름,20250106
472742,20250217,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시,5명 이상,3박 4일,M,20대,미혼,미혼,기타/무직,모름,20250113
473496,20250217,모름,모름,모름,모름,모름,모름,모름,경상남도,양산시,혼자서,2박 3일,M,20대,미혼,미혼,사무/기술직,300만원 미만,20250129
474993,20250217,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,목포시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만,20250116
475111,20250217,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,제주도,남원읍/서귀포시(시내동)/성산읍/애월읍/우도면/제주시(시내동)/조천읍/한경면,2명,3박 4일,M,20대,미혼,미혼,대학/대학원생,700만원 이상,20250215
479088,20250217,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,울산시,모름,5명 이상,1박 2일,M,20대,미혼,미혼,판매/서비스직,모름,20250108
479163,20250217,10~20만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,1박 2일,M,20대,미혼,미혼,기타/무직,모름,20250127
53063,20250217,20~30만원 미만,1~3만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20250117
53322501,20250217,10~20만원 미만,3~5만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,전라북도,정읍시,2명,1박 2일,M,60대 이상,기타,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만,20250107
53322815,20250217,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,경기도,가평군,5명 이상,1박 2일,M,40대,미혼,미혼,사무/기술직,모름,20250122
53323022,20250217,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,제천시,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20250217
53323101,20250217,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,강원도,강릉시/속초시,2명,1박 2일,F,40대,미혼,미혼,사무/기술직,500~700만원 미만,20250214
53323329,20250217,20~30만원 미만,1만원 미만,5~7만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,광주시,모름,2명,6박 7일 이상,M,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20250125
53323333,20250217,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,강원도,원주시,2명,2박 3일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20250126
53323337,20250217,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,담양군,2명,1박 2일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20250215
53323361,20250217,20~30만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20250117
53323807,20250217,20~30만원 미만,1~3만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,양양군,2명,1박 2일,F,50대,기타,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20250107
53324175,20250217,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,10만원 이상,1만원 미만,1~3만원 미만,경상북도,포항시,4명,2박 3일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,700만원 이상,20250127
53324526,20250217,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,서귀포시(시내동)/안덕면/애월읍/제주시(시내동),5명 이상,2박 3일,F,20대,미혼,미혼,기타/무직,모름,20250128
53325072,20250217,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,10만원 이상,제주도,서귀포시(시내동),3명,6박 7일 이상,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만,20250211
53325974,20250217,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시,5명 이상,1박 2일,M,40대,기혼,자녀 성인(막내 대학),사무/기술직,모름,20250130
53326001,20250217,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,춘천시,3명,5박 6일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20250124
53326118,20250217,30~40만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,경주시,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20250110
53326161,20250217,10~20만원 미만,3~5만원 미만,10만원 이상,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,울진군,5명 이상,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250117
53326337,20250217,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청북도,영동군,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만,20250208
53326768,20250217,20~30만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,평창군,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250216
53326808,20250217,모름,모름,모름,모름,모름,모름,모름,전라남도,담양군/여수시,5명 이상,3박 4일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,모름,20250126
53327447,20250217,모름,모름,모름,모름,모름,모름,모름,제주도,서귀포시(시내동),혼자서,4박 5일,M,20대,미혼,미혼,기타/무직,모름,20250101
53327481,20250217,20~30만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,2박 3일,M,30대,미혼,미혼,사무/기술직,모름,20250118
53327615,20250217,모름,모름,모름,모름,모름,모름,모름,울산시,모름,2명,1박 2일,F,20대,미혼,미혼,기타/무직,모름,20250120
53327793,20250217,20~30만원 미만,1만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,3~5만원 미만,1만원 미만,부산시,모름,혼자서,2박 3일,F,30대,미혼,미혼,기능/숙련/일반작업직,300만원 미만,20250103
53328008,20250217,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청남도,부여군,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20250126
53328060,20250217,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,강원도,강릉시/평창군,2명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20250215
53328496,20250217,30~40만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,10만원 이상,전라남도,곡성군/구례군,4명,4박 5일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250103
