RESPOND_ID,EXAMIN_BEGIN_DE_x,TOUR_CTPRVN_NM_x,TOUR_SIGNGU_NM_x,TOUR_BEGIN_DE,TOUR_PD_VALUE_x,TOUR_COM_NMPR_NM_x,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD_x,AGRDE_FLAG_NM_x,MRRG_AT_NM_x,CHLDRN_TY_NM_x,OCCP_NM_x,HSHLD_INCOME_DGREE_NM_x,EXAMIN_BEGIN_DE_y,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM_y,TOUR_SIGNGU_NM_y,TOUR_COM_NMPR_NM_y,TOUR_PD_VALUE_y,SEXDSTN_FLAG_CD_y,AGRDE_FLAG_NM_y,MRRG_AT_NM_y,CHLDRN_TY_NM_y,OCCP_NM_y,HSHLD_INCOME_DGREE_NM_y
53327404,20240422,전라남도,강진군/신안군,20240413,1박 2일,5명 이상,친구,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300만원 미만,20240422,20~30만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,전라남도,강진군/신안군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300만원 미만
53327713,20240422,인천시,모름,20240315,1박 2일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,700만원 이상,20240422,10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,인천시,모름,2명,1박 2일,F,30대,미혼,미혼,사무/기술직,700만원 이상
53327834,20240422,전라북도,부안군,20240126,3박 4일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20240422,10~20만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,전라북도,부안군,5명 이상,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만
53328080,20240422,충청북도,괴산군/충주시(구 청원군 포함),20240223,2박 3일,2명,친구,,,,,,휴식,F,50대,미혼,미혼,사무/기술직,500~700만원 미만,20240422,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,괴산군/충주시(구 청원군 포함),2명,2박 3일,F,50대,미혼,미혼,사무/기술직,500~700만원 미만
53328354,20240422,전라남도,목포시,20240309,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240422,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,전라남도,목포시,2명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53328430,20240422,전라남도,신안군/해남군,20240315,3박 4일,5명 이상,배우자,친구,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만,20240422,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,10만원 이상,5~7만원 미만,전라남도,신안군/해남군,5명 이상,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만
53328564,20240422,제주도,모름,20240418,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240422,모름,모름,모름,모름,모름,모름,모름,제주도,모름,5명 이상,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53328812,20240422,제주도,모름,20240304,4박 5일,혼자서,혼자서,,,,,,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,자영업,700만원 이상,20240422,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,제주도,모름,혼자서,4박 5일,M,30대,미혼,미혼,자영업,700만원 이상
53329002,20240422,부산시,모름,20240208,4박 5일,4명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20240422,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,4명,4박 5일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53329187,20240422,강원도,양양군,20240106,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만,20240422,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,양양군,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만
53329475,20240422,경기도,고양시,20240316,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,쇼핑,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240422,40만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,경기도,고양시,4명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53329813,20240422,대구시,모름,20240413,1박 2일,4명,친구,,,,,,친지/친구/친척 만나기,F,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20240422,10~20만원 미만,5~7만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,4명,1박 2일,F,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만
53329873,20240422,제주도,구좌읍,20240328,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20240422,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,제주도,구좌읍,3명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만
53329944,20240422,제주도,구좌읍,20240106,3박 4일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20240422,40만원 이상,7~10만원 미만,10만원 이상,10만원 이상,10만원 이상,10만원 이상,7~10만원 미만,제주도,구좌읍,5명 이상,3박 4일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53330054,20240422,인천시,모름,20240406,1박 2일,2명,연인,,,,,,휴식,M,30대,미혼,미혼,사무/기술직,500~700만원 미만,20240422,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,인천시,모름,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
53330071,20240422,강원도,홍천군,20240412,2박 3일,4명,배우자,친구,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,50대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20240422,10~20만원 미만,1만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,홍천군,4명,2박 3일,F,50대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
53330417,20240422,대전시,모름,20240309,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240422,10~20만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,대전시,모름,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53331026,20240422,경상남도,고성군/통영시,20240307,6박 7일 이상,3명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240422,모름,모름,모름,모름,모름,모름,모름,경상남도,고성군/통영시,3명,6박 7일 이상,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53331394,20240422,전라북도,군산시/전주시,20240302,1박 2일,4명,친구,,,,,,식도락 (지역 특색/제철 음식),M,50대,미혼,미혼,자영업,300~500만원 미만,20240422,10~20만원 미만,3~5만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,군산시/전주시,4명,1박 2일,M,50대,미혼,미혼,자영업,300~500만원 미만
53332091,20240422,충청남도,보령시,20240330,1박 2일,4명,친구,,,,,,쇼핑,M,30대,미혼,미혼,판매/서비스직,300~500만원 미만,20240422,20~30만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,충청남도,보령시,4명,1박 2일,M,30대,미혼,미혼,판매/서비스직,300~500만원 미만
53332281,20240422,대구시,모름,20240330,1박 2일,4명,친구,,,,,,친지/친구/친척 만나기,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240422,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,4명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53332532,20240422,강원도,양양군,20240315,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,700만원 이상,20240422,20~30만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,강원도,양양군,4명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,700만원 이상
53332549,20240422,전라남도,순천시,20240115,모름,4명,친구,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20240422,모름,모름,모름,모름,모름,모름,모름,전라남도,순천시,4명,모름,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53333269,20240422,충청남도,서산시,20240202,3박 4일,2명,배우자,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300만원 미만,20240422,모름,모름,모름,모름,모름,모름,모름,충청남도,서산시,2명,3박 4일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300만원 미만
53333335,20240422,경기도,용인시,20240131,1박 2일,2명,연인,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,기타/무직,300~500만원 미만,20240422,10~20만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경기도,용인시,2명,1박 2일,F,20대,미혼,미혼,기타/무직,300~500만원 미만
53333362,20240422,경기도,고양시,20240303,6박 7일 이상,3명,친구,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20240422,40만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경기도,고양시,3명,6박 7일 이상,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만
53334025,20240422,강원도,속초시,20240201,4박 5일,4명,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240422,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,4명,4박 5일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53334211,20240422,전라남도,여수시,20240106,1박 2일,2명,배우자,,,,,,휴식,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만,20240422,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,전라남도,여수시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만
53334246,20240422,경기도,포천시,20240318,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20240422,20~30만원 미만,7~10만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,경기도,포천시,3명,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만
53334271,20240422,경상북도,김천시,20240314,5박 6일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,50대,미혼,미혼,기타/무직,300~500만원 미만,20240422,40만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,10만원 이상,1만원 미만,경상북도,김천시,혼자서,5박 6일,M,50대,미혼,미혼,기타/무직,300~500만원 미만
53334354,20240422,경상남도,밀양시,20240316,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240422,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,밀양시,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53334423,20240422,경상남도,진주시,20240316,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240422,10~20만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,경상남도,진주시,2명,1박 2일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53334473,20240422,경기도,안산시,20240406,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240422,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,안산시,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53334522,20240422,서울시,모름,20240309,1박 2일,5명 이상,친구,,,,,,친지/친구/친척 만나기,F,20대,미혼,미혼,기타/무직,300만원 미만,20240422,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,서울시,모름,5명 이상,1박 2일,F,20대,미혼,미혼,기타/무직,300만원 미만
53334946,20240422,강원도,고성군,20240420,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20240422,10~20만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,고성군,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53335079,20240422,인천시,모름,20240405,1박 2일,2명,친구,,,,,,친지/친구/친척 만나기,F,40대,미혼,미혼,기타/무직,700만원 이상,20240422,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,2명,1박 2일,F,40대,미혼,미혼,기타/무직,700만원 이상
53335092,20240422,강원도,양양군,20240304,1박 2일,2명,친구,,,,,,휴식,F,20대,미혼,미혼,대학/대학원생,700만원 이상,20240422,10~20만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,강원도,양양군,2명,1박 2일,F,20대,미혼,미혼,대학/대학원생,700만원 이상
53335614,20240422,충청남도,공주시,20240412,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20240422,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,공주시,4명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53335672,20240422,제주도,모름,20240131,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240422,20~30만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,제주도,모름,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
