RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53333207,20241209,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,제주도,구좌읍/남원읍/대정읍/서귀포시(시내동)/안덕면/애월읍/제주시(시내동)/조천읍/한경면/한림읍,2명,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20241208
53333746,20241209,모름,모름,모름,모름,모름,모름,모름,강원도,원주시,2명,1박 2일,M,40대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,300~500만원 미만,20241123
53333780,20241209,10~20만원 미만,10만원 이상,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,파주시,2명,1박 2일,M,30대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,300~500만원 미만,20241005
53334064,20241209,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1~3만원 미만,대전시,모름,혼자서,1박 2일,F,40대,미혼,미혼,사무/기술직,모름,20241011
53334187,20241209,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,4박 5일,M,50대,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,500~700만원 미만,20241018
53334301,20241209,20~30만원 미만,10만원 이상,3~5만원 미만,3~5만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,대구시,모름,3명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20241129
53334455,20241209,10~20만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,보령시,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240915
53334471,20241209,10~20만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,대전시,모름,혼자서,1박 2일,F,20대,미혼,미혼,기타/무직,모름,20240929
53334617,20241209,10~20만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,서울시,모름,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,300만원 미만,20241206
53334624,20241209,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,4명,1박 2일,M,50대,기혼,자녀 성장(막내 중고생),자영업,300만원 미만,20240907
53334671,20241209,10~20만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경상북도,포항시,5명 이상,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,500~700만원 미만,20240917
53335056,20241209,10~20만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,울산시,모름,4명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만,20240914
53335094,20241209,20~30만원 미만,10만원 이상,3~5만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,삼척시,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,모름,20241128
53335168,20241209,30~40만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,경상북도,경주시/영덕군,모름,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상,20241122
53335170,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,2명,3박 4일,M,50대,기타,신혼기(자녀 없음),기능/숙련/일반작업직,모름,20241104
53335197,20241209,20~30만원 미만,1만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,영월군,3명,2박 3일,M,60대 이상,기타,자녀 성인(막내 대학),자영업,700만원 이상,20240913
53335397,20241209,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,양양군,5명 이상,2박 3일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20240914
53335417,20241209,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,속초시,3명,1박 2일,F,40대,기혼,신혼기(자녀 없음),전업주부,모름,20241130
53335442,20241209,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1만원 미만,제주도,애월읍,4명,4박 5일,F,30대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20241118
53335586,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,구미시,3명,1박 2일,F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,모름,20241116
53335675,20241209,모름,모름,모름,모름,모름,모름,모름,전라북도,임실군,혼자서,1박 2일,F,30대,미혼,미혼,경영/관리/전문직,모름,20241102
53335716,20241209,10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,속초시,3명,2박 3일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만,20240920
53335881,20241209,20~30만원 미만,10만원 이상,10만원 이상,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,2명,2박 3일,M,30대,기혼,신혼기(자녀 없음),경영/관리/전문직,700만원 이상,20241023
53336054,20241209,10~20만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,청도군,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20241012
53336249,20241209,10~20만원 미만,3~5만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,광주시,모름,2명,2박 3일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20241025
53336277,20241209,20~30만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,서울시,모름,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20241206
53336385,20241209,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,광주시,모름,2명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),판매/서비스직,300~500만원 미만,20240926
53336815,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,제주도,남원읍/서귀포시(시내동)/성산읍/안덕면/애월읍/우도면/제주시(시내동)/조천읍/표선면/한경면/한림읍,2명,모름,M,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만,20241010
53336905,20241209,모름,모름,모름,모름,모름,모름,모름,경상남도,밀양시,모름,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,700만원 이상,20241026
53336915,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,포천시,4명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,모름,20241112
53336941,20241209,10~20만원 미만,3~5만원 미만,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,충청북도,단양군/청주시,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,모름,20241012
53337253,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1~3만원 미만,3~5만원 미만,1만원 미만,강원도,원주시,3명,5박 6일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240904
53337363,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,전라남도,목포시/여수시/영광군/해남군,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만,20241028
53337519,20241209,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시,4명,4박 5일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240914
53337619,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20240907
53337668,20241209,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청북도,충주시(구 청원군 포함),5명 이상,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만,20241207
53338052,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,김천시,4명,6박 7일 이상,M,20대,기타,자녀 성인(막내 대학),경영/관리/전문직,모름,20241105
53338258,20241209,30~40만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라남도,영광군,혼자서,3박 4일,F,40대,미혼,미혼,사무/기술직,300만원 미만,20241206
53338695,20241209,10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,삼척시,5명 이상,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만,20241130
53338857,20241209,모름,모름,모름,모름,모름,모름,모름,충청북도,제천시,5명 이상,2박 3일,F,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20241111
53338954,20241209,20~30만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,고성군/속초시/홍천군,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20241110
53339102,20241209,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,인천시,모름,3명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20240924
53339180,20241209,30~40만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,광주시,모름,5명 이상,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,300~500만원 미만,20241123
53339408,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시,2명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241026
53339576,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,전라남도,구례군,2명,1박 2일,M,50대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20241116
53339877,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,전라남도,보성군,4명,모름,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300만원 미만,20240911
53339888,20241209,모름,모름,모름,모름,모름,모름,모름,대전시,모름,모름,1박 2일,F,50대,미혼,미혼,기타/무직,모름,20241119
53340359,20241209,10~20만원 미만,3~5만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,영월군,5명 이상,2박 3일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만,20241011
53340458,20241209,40만원 이상,7~10만원 미만,7~10만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,제주도,대정읍/애월읍/조천읍/표선면/한림읍,2명,3박 4일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만,20240929
53340533,20241209,40만원 이상,5~7만원 미만,7~10만원 미만,10만원 이상,1만원 미만,7~10만원 미만,1만원 미만,강원도,영월군,4명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,20241125
53340765,20241209,모름,모름,모름,모름,모름,모름,모름,충청남도,당진시,2명,1박 2일,F,30대,미혼,미혼,사무/기술직,모름,20240914
53341176,20241209,30~40만원 미만,3~5만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,2명,2박 3일,M,40대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,300~500만원 미만,20241208
53341299,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,3~5만원 미만,강원도,속초시,3명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300만원 미만,20241023
53341483,20241209,모름,모름,모름,모름,모름,모름,모름,대구시,모름,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,모름,20241123
53341691,20241209,40만원 이상,7~10만원 미만,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,서울시,모름,4명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20241015
53341796,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,3박 4일,M,20대,미혼,미혼,사무/기술직,모름,20241129
53341999,20241209,10~20만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,대전시,모름,혼자서,3박 4일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20241206
53342328,20241209,모름,모름,모름,모름,모름,모름,모름,경기도,고양시,5명 이상,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20240917
53342377,20241209,10~20만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,양양군,모름,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241127
53342391,20241209,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,제주도,성산읍/애월읍/제주시(시내동),2명,2박 3일,F,20대,미혼,미혼,사무/기술직,모름,20241123
53342452,20241209,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,3~5만원 미만,강원도,원주시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20241123
53342557,20241209,모름,모름,모름,모름,모름,모름,모름,경상남도,진주시,3명,2박 3일,F,20대,미혼,미혼,기타/무직,모름,20240926
53342908,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,전라남도,여수시,5명 이상,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20241014
53343213,20241209,30~40만원 미만,10만원 이상,5~7만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,강릉시/속초시/홍천군,2명,3박 4일,F,20대,미혼,미혼,경영/관리/전문직,모름,20240916
53343242,20241209,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,청주시,4명,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,모름,20241005
53343383,20241209,10~20만원 미만,1만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,포항시,혼자서,2박 3일,F,30대,미혼,미혼,기타/무직,300만원 미만,20241128
53343442,20241209,10~20만원 미만,1만원 미만,10만원 이상,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라북도,고창군,5명 이상,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240928
53343464,20241209,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,부안군,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),기타/무직,모름,20241102
53343671,20241209,20~30만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,고창군/군산시,3명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20241103
53343857,20241209,10~20만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,천안시,5명 이상,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20241101
53344243,20241209,20~30만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,경기도,김포시,2명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),자영업,300~500만원 미만,20240923
53344467,20241209,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,서울시,모름,2명,2박 3일,M,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20241101
53344497,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,제주도,서귀포시(시내동)/제주시(시내동),2명,3박 4일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,모름,20241130
53344708,20241209,40만원 이상,10만원 이상,10만원 이상,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,충청북도,충주시(구 청원군 포함),5명 이상,4박 5일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240919
53344901,20241209,10~20만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경기도,안산시,혼자서,1박 2일,M,30대,미혼,미혼,자영업,500~700만원 미만,20241102
53345432,20241209,10~20만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,5명 이상,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240902
53345499,20241209,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,동해시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20241102
53345846,20241209,모름,모름,모름,모름,모름,모름,모름,경기도,가평군/양평군,2명,3박 4일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240914
53346066,20241209,모름,모름,모름,모름,모름,모름,모름,대전시,모름,5명 이상,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20241123
53346209,20241209,30~40만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,전라남도,목포시/신안군,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상,20241206
53346350,20241209,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,전라남도,목포시/신안군/여수시,모름,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20241118
53346466,20241209,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경상남도,진주시,혼자서,모름,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,모름,20240911
53346469,20241209,40만원 이상,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,4박 5일,F,20대,미혼,미혼,대학/대학원생,모름,20241125
53346616,20241209,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상,20240912
53346646,20241209,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20241102
53346690,20241209,모름,모름,모름,모름,모름,모름,모름,충청남도,당진시,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상,20240921
53346700,20241209,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,강원도,철원군,혼자서,2박 3일,M,60대 이상,기타,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상,20240923
53346759,20241209,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,고성군,4명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20241207
53346883,20241209,20~30만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,10만원 이상,경기도,하남시,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만,20241031
53347125,20241209,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,전라남도,장성군,2명,1박 2일,M,50대,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,500~700만원 미만,20241103
53347148,20241209,40만원 이상,1만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,부산시,모름,2명,1박 2일,M,50대,기혼,신혼기(자녀 없음),자영업,700만원 이상,20241130
53347173,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시,4명,1박 2일,F,30대,미혼,미혼,사무/기술직,700만원 이상,20241123
53347350,20241209,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,전라남도,곡성군/화순군,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241115
53347382,20241209,모름,모름,모름,모름,모름,모름,모름,경기도,고양시/연천군,3명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,모름,20241015
53347517,20241209,모름,모름,모름,모름,모름,모름,모름,부산시,모름,혼자서,4박 5일,F,30대,미혼,미혼,판매/서비스직,모름,20241101
53347819,20241209,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,충청북도,단양군/충주시(구 청원군 포함),3명,2박 3일,F,50대,기타,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20241025
53348035,20241209,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,서천군,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20240901
53348278,20241209,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,전주시,2명,2박 3일,M,20대,미혼,미혼,기타/무직,모름,20240905
53348285,20241209,20~30만원 미만,3~5만원 미만,10만원 이상,1만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,충청북도,괴산군,4명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20241108
53348522,20241209,10~20만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,강원도,영월군,4명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20241109
53348875,20241209,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,5명 이상,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만,20241207
53349269,20241209,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,태안군,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241130
53349318,20241209,모름,모름,모름,모름,모름,모름,모름,경기도,화성시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만,20241128
53349335,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,칠곡군,2명,2박 3일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20240918
53349410,20241209,모름,모름,모름,모름,모름,모름,모름,경상북도,영천시,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,모름,20241102
53349553,20241209,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,경상북도,봉화군,3명,1박 2일,F,50대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20240907
53349587,20241209,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,제주도,서귀포시(시내동)/애월읍,5명 이상,2박 3일,F,60대 이상,기타,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240923
53349899,20241209,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,평택시,2명,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20241122
53349954,20241209,30~40만원 미만,7~10만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,전라남도,순천시,2명,1박 2일,F,20대,미혼,미혼,기타/무직,300만원 미만,20241129
53350045,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,2명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20241130
53350936,20241209,10~20만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,철원군/춘천시,2명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240929
53351049,20241209,10~20만원 미만,3~5만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,시흥시,2명,1박 2일,M,50대,기혼,신혼기(자녀 없음),기타/무직,700만원 이상,20241208
53351098,20241209,모름,모름,모름,모름,모름,모름,모름,강원도,속초시/영월군,2명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20241026
53351186,20241209,30~40만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,서울시,모름,3명,3박 4일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,700만원 이상,20240909
53351210,20241209,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,밀양시,2명,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20241012
53351342,20241209,모름,모름,모름,모름,모름,모름,모름,제주도,애월읍,5명 이상,5박 6일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20241112
53351431,20241209,10만원 미만,1만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,공주시,3명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만,20240907
