RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE,HAS_DMSTC_EXP,HAS_OVSEA_EXP,TRAVEL_STYLE_SCOPE
53377016,202511,M,30대,경상북도,모름,개별 여행,개별 여행,True,True,국내+해외
53377031,202511,F,60대,인천광역시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53377057,202511,M,60대,경상남도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53377096,202511,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53377177,202511,M,40대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53377387,202511,M,60대,서울특별시,300이상500만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53377405,202511,F,50대,경상북도,모름,여행경험없음,개별 여행,False,True,해외만
53377413,202511,F,50대,서울특별시,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
53377433,202511,F,50대,부산광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53377445,202511,F,50대,서울특별시,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
6282,202501,M,60대,대구광역시,300만원 미만,여행경험없음,개별 여행,False,True,해외만
29578,202501,F,60대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,True,False,국내만
31855,202501,M,60대,경기도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
76639,202501,F,60대,경기도,모름,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
93276,202501,M,30대,전라남도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
96322,202501,F,60대,충청북도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
107336,202501,F,60대,전라남도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
122908,202501,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
151677,202501,F,60대,전라북도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
172192,202501,M,20대,경상남도,모름,단체 패키지 여행,여행경험없음,True,False,국내만
186769,202501,F,60대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
200947,202501,M,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
211820,202501,F,60대,경상북도,300만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
212663,202501,M,30대,경상북도,모름,개별 여행,개별 여행,True,True,국내+해외
219394,202501,F,40대,제주도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
232044,202501,F,60대,전라북도,300만원 미만,단체 패키지 여행,개별 여행,True,True,국내+해외
260873,202501,F,60대,충청북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
269005,202501,M,20대,부산광역시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
287361,202501,M,20대,서울특별시,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
323101,202501,F,60대,강원도,모름,여행경험없음,개별 여행,False,True,해외만
324381,202501,M,60대,대구광역시,300만원 미만,여행경험없음,개별 여행,False,True,해외만
333353,202501,F,60대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
335570,202501,F,60대,강원도,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
339158,202501,M,30대,충청북도,모름,개별 여행,개별 여행,True,True,국내+해외
346056,202501,M,30대,대구광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
350277,202501,F,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
350544,202501,M,20대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,True,False,국내만
353496,202501,M,60대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
359525,202501,M,20대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
360481,202501,M,20대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
360629,202501,M,20대,부산광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
361055,202501,M,20대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
363127,202501,F,60대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,True,False,국내만
363426,202501,F,60대,경상북도,300만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
368912,202501,M,20대,충청북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
374136,202501,M,30대,경기도,모름,에어텔 또는 에어카텔 패키지 여행,여행경험없음,True,False,국내만
377327,202501,F,60대,강원도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
381767,202501,M,20대,경기도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
383429,202501,F,60대,강원도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
384605,202501,F,60대,전라남도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
387318,202501,M,30대,강원도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
392978,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
393302,202501,F,60대,충청북도,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
394273,202501,F,20대,충청북도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
399097,202501,M,60대,대구광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
400858,202501,M,20대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
402170,202501,M,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
402400,202501,F,20대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
402633,202501,M,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
404305,202501,M,60대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
405220,202501,F,60대,전라북도,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
406160,202501,F,20대,강원도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
407377,202501,M,20대,부산광역시,모름,개별 여행,여행경험없음,True,False,국내만
409077,202501,F,20대,대구광역시,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
410707,202501,F,60대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
411178,202501,M,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
412035,202501,M,20대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
414333,202501,M,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
417866,202501,M,20대,인천광역시,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행,True,True,국내+해외
421044,202501,F,20대,충청남도(세종시 포함),모름,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
421251,202501,M,20대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
421502,202501,M,20대,부산광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
422095,202501,M,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
422536,202501,M,20대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
422723,202501,M,20대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
422816,202501,M,20대,인천광역시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
422878,202501,F,20대,강원도,모름,여행경험없음,개별 여행,False,True,해외만
423838,202501,M,20대,경상남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
423953,202501,M,20대,경상남도,모름,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
424197,202501,F,20대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
424269,202501,M,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
424407,202501,M,20대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
424679,202501,M,20대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
425608,202501,M,20대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
425975,202501,M,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
425996,202501,M,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
426564,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
426876,202501,M,20대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
426987,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
427787,202501,M,20대,전라남도,모름,개별 여행,여행경험없음,True,False,국내만
430325,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
430752,202501,F,20대,전라남도,모름,개별 여행,여행경험없음,True,False,국내만
431072,202501,M,20대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
431243,202501,F,20대,강원도,모름,개별 여행,여행경험없음,True,False,국내만
431925,202501,M,20대,부산광역시,모름,여행경험없음,개별 여행,False,True,해외만
431968,202501,F,20대,경상북도,모름,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
432229,202501,M,20대,경상남도,모름,개별 여행,여행경험없음,True,False,국내만
432795,202501,M,20대,서울특별시,300이상500만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
433338,202501,M,20대,대전광역시,모름,개별 여행,개별 여행,True,True,국내+해외
436102,202501,M,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
436443,202501,M,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
437315,202501,M,50대,경기도,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
441166,202501,F,60대,강원도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
441555,202501,M,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
442120,202501,M,20대,경기도,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
443408,202501,M,20대,경기도,700만원 이상,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
444929,202501,M,20대,충청북도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
444979,202501,M,30대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
445358,202501,M,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
445860,202501,M,20대,경기도,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
445936,202501,M,20대,경상남도,모름,개별 여행,여행경험없음,True,False,국내만
445957,202501,M,20대,인천광역시,모름,개별 여행,여행경험없음,True,False,국내만
446508,202501,M,30대,경상북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
447439,202501,M,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
447484,202501,F,20대,충청북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
447738,202501,F,60대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
448957,202501,F,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
449080,202501,F,60대,전라남도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
449480,202501,M,20대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,True,False,국내만
449819,202501,M,30대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
451221,202501,F,60대,경상북도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
451594,202501,M,20대,서울특별시,300이상500만원 미만,단체 패키지 여행,단체 패키지 여행,True,True,국내+해외
451829,202501,M,20대,경기도,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
452010,202501,M,20대,대구광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
452029,202501,M,20대,광주광역시,모름,여행경험없음,단체 패키지 여행,False,True,해외만
452044,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
452737,202501,F,20대,강원도,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
453024,202501,F,20대,전라북도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
453630,202501,M,20대,경상남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
454402,202501,M,20대,서울특별시,700만원 이상,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행,True,True,국내+해외
454988,202501,M,20대,인천광역시,300만원 미만,여행경험없음,개별 여행,False,True,해외만
455828,202501,M,20대,경상남도,모름,여행경험없음,단체 패키지 여행,False,True,해외만
455893,202501,M,30대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
456174,202501,M,30대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
456323,202501,M,20대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
457566,202501,F,20대,전라남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
458377,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
458554,202501,F,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
458571,202501,F,20대,대구광역시,모름,단체 패키지 여행,개별 여행,True,True,국내+해외
458694,202501,M,20대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
458700,202501,M,20대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
458968,202501,M,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
459028,202501,F,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
459611,202501,F,20대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
459747,202501,M,20대,대구광역시,모름,개별 여행,여행경험없음,True,False,국내만
460273,202501,M,20대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
460796,202501,F,20대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
461535,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
462538,202501,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
463012,202501,M,20대,충청북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
463013,202501,M,20대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
463603,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
463797,202501,F,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
463904,202501,M,20대,서울특별시,모름,에어텔 또는 에어카텔 패키지 여행,개별 여행,True,True,국내+해외
463962,202501,F,20대,충청북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
464102,202501,F,20대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
464152,202501,M,20대,부산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
464302,202501,M,20대,경기도,모름,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
464617,202501,M,20대,부산광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
465052,202501,M,20대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
465401,202501,F,20대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
465421,202501,M,20대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
466577,202501,F,20대,전라남도,모름,개별 여행,개별 여행,True,True,국내+해외
466587,202501,M,20대,전라남도,모름,개별 여행,여행경험없음,True,False,국내만
466877,202501,F,20대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
466949,202501,F,60대,충청북도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
467322,202501,M,30대,서울특별시,모름,여행경험없음,단체 패키지 여행,False,True,해외만
467912,202501,M,20대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
468051,202501,M,20대,울산광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
468683,202501,M,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
469290,202501,F,20대,전라남도,300만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
469302,202501,M,20대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
469357,202501,M,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
469644,202501,F,20대,경기도,모름,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행,True,True,국내+해외
469886,202501,M,20대,경기도,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
470009,202501,M,20대,인천광역시,모름,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
470417,202501,M,20대,강원도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
470528,202501,M,20대,경기도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
470788,202501,M,20대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
471334,202501,M,20대,울산광역시,모름,개별 여행,여행경험없음,True,False,국내만
471336,202501,M,20대,울산광역시,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
471431,202501,M,20대,강원도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
472856,202501,M,20대,대구광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
473330,202501,M,20대,부산광역시,모름,개별 여행,여행경험없음,True,False,국내만
473506,202501,F,20대,경상북도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
473512,202501,M,20대,대전광역시,모름,개별 여행,개별 여행,True,True,국내+해외
474867,202501,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
474952,202501,M,20대,부산광역시,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
475049,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
475054,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
475065,202501,F,20대,전라남도,모름,개별 여행,여행경험없음,True,False,국내만
475098,202501,M,20대,경기도,모름,여행경험없음,단체 패키지 여행,False,True,해외만
475815,202501,M,30대,전라남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
476042,202501,M,30대,경상북도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
476684,202501,F,20대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
477112,202501,M,30대,경상북도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
478559,202501,M,30대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
478615,202501,M,30대,충청북도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
478621,202501,M,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
478962,202501,M,20대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
479089,202501,M,20대,경기도,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
479122,202501,M,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
479139,202501,M,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
479148,202501,M,20대,서울특별시,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
479275,202501,M,20대,경기도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
479279,202501,M,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
479302,202501,M,30대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,True,False,국내만
479654,202501,M,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53322175,202501,F,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53322178,202501,M,30대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53322231,202501,M,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53322248,202501,M,30대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53322264,202501,F,50대,서울특별시,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53322268,202501,F,60대,서울특별시,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53322315,202501,F,20대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53322395,202501,M,40대,서울특별시,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행,True,True,국내+해외
53322409,202501,M,30대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53322572,202501,M,60대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53322605,202501,M,50대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53322728,202501,M,40대,서울특별시,700만원 이상,에어텔 또는 에어카텔 패키지 여행,개별 여행,True,True,국내+해외
53322749,202501,F,20대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53322811,202501,F,30대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53322949,202501,M,50대,서울특별시,700만원 이상,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53322994,202501,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53323087,202501,F,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53323089,202501,F,60대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53323106,202501,F,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53323121,202501,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53323176,202501,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53323238,202501,F,40대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53323253,202501,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53323301,202501,M,30대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53323328,202501,F,60대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53323346,202501,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53323371,202501,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53323475,202501,M,30대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53323495,202501,M,30대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53323537,202501,F,40대,서울특별시,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53323551,202501,M,30대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53323563,202501,F,20대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53323591,202501,M,40대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53323685,202501,F,30대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53323716,202501,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53323723,202501,M,60대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53323752,202501,M,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53323767,202501,F,60대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53323796,202501,F,50대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53323802,202501,F,60대,서울특별시,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
53323870,202501,M,60대,서울특별시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53323916,202501,F,50대,서울특별시,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53323977,202501,M,50대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53323980,202501,M,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53323991,202501,M,50대,서울특별시,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53324000,202501,F,60대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53324009,202501,M,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53324011,202501,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53324019,202501,F,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53324064,202501,F,30대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53324086,202501,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53324112,202501,F,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53324120,202501,M,30대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53324126,202501,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53324128,202501,F,60대,서울특별시,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
53324145,202501,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53324153,202501,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53324217,202501,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53324318,202501,M,60대,서울특별시,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53324323,202501,M,30대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53324371,202501,F,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53324456,202501,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53324674,202501,M,40대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53324751,202501,F,60대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53324848,202501,M,60대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53324858,202501,F,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53324912,202501,M,60대,서울특별시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53324945,202501,M,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53325027,202501,F,50대,서울특별시,700만원 이상,단체 패키지 여행,여행경험없음,True,False,국내만
53325056,202501,F,60대,서울특별시,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53325078,202501,F,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53325110,202501,F,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53325121,202501,F,60대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53325170,202501,M,60대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53325194,202501,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53325261,202501,M,50대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53325330,202501,M,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53325382,202501,M,60대,서울특별시,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53325407,202501,F,30대,인천광역시,모름,개별 여행,개별 여행,True,True,국내+해외
53325427,202501,M,40대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53325444,202501,F,60대,경기도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53325590,202501,M,50대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53325625,202501,F,30대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53325627,202501,F,30대,충청북도,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53325630,202501,F,40대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53325661,202501,M,40대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53325709,202501,F,40대,경기도,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53325713,202501,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53325768,202501,F,40대,전라북도,모름,개별 여행,여행경험없음,True,False,국내만
53325795,202501,F,50대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
