row_id,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,weight
6012,전라남도,강진군,0.25
6012,전라남도,나주시,0.25
6012,전라남도,보성군,0.25
6012,전라남도,여수시,0.25
6014,경기도,용인시,0.5
6014,경기도,파주시,0.5
6016,제주도,제주시(시내동),1.0
6017,충청북도,제천시,0.5
6017,충청북도,청주시,0.5
6018,전라남도,담양군,1.0
6020,강원도,속초시,1.0
6026,강원도,삼척시,1.0
6027,충청북도,단양군,1.0
6028,강원도,영월군,1.0
6030,충청남도,태안군,1.0
6031,충청남도,태안군,1.0
6032,전라북도,군산시,1.0
6033,충청북도,제천시,1.0
6036,강원도,철원군,1.0
6037,강원도,정선군,1.0
6039,제주도,대정읍,0.2
6039,제주도,애월읍,0.2
6039,제주도,제주시(시내동),0.2
6039,제주도,한경면,0.2
6039,제주도,한림읍,0.2
6043,경기도,광주시,1.0
6044,전라남도,진도군,1.0
6045,충청남도,천안시,1.0
6046,강원도,동해시,1.0
6047,강원도,동해시,0.5
6047,강원도,인제군,0.5
6048,전라북도,전주시,1.0
6049,경기도,의정부시,1.0
6050,강원도,속초시,1.0
6051,충청남도,천안시,1.0
6052,경상북도,안동시,1.0
6053,전라남도,해남군,1.0
6055,경기도,여주시,1.0
6056,충청북도,충주시(구 청원군 포함),1.0
6057,강원도,화천군,1.0
6059,경상남도,남해군,1.0
6060,경기도,평택시,1.0
6061,경상북도,경주시,1.0
6063,경상북도,안동시,1.0
6064,전라북도,군산시,0.5
6064,전라북도,임실군,0.5
6065,경상북도,의성군,1.0
6067,전라남도,담양군,1.0
6069,강원도,고성군,0.5
6069,강원도,속초시,0.5
6070,전라남도,해남군,0.5
6070,전라남도,화순군,0.5
6071,강원도,속초시,1.0
6072,충청남도,천안시,1.0
6073,경상북도,영주시,1.0
6074,경상북도,포항시,1.0
6075,충청남도,태안군,1.0
6077,강원도,양양군,1.0
6078,충청남도,논산시,1.0
6079,전라남도,화순군,1.0
6080,경상남도,하동군,1.0
6081,경상남도,통영시,1.0
6082,경기도,오산시,1.0
6085,강원도,양양군,1.0
6086,충청북도,단양군,0.5
6086,충청북도,충주시(구 청원군 포함),0.5
6087,경상북도,경주시,1.0
6088,경상남도,거창군,1.0
6089,충청북도,증평군,1.0
6090,전라남도,무안군,1.0
6091,경기도,가평군,0.5
6091,경기도,용인시,0.5
6092,충청남도,공주시,0.5
6092,충청남도,부여군,0.5
6093,강원도,정선군,0.3333333333333333
6093,강원도,평창군,0.3333333333333333
6093,강원도,홍천군,0.3333333333333333
6094,경상남도,거제시,1.0
6096,제주도,제주시(시내동),1.0
6097,강원도,강릉시,1.0
6099,제주도,서귀포시(시내동),0.25
6099,제주도,애월읍,0.25
6099,제주도,제주시(시내동),0.25
6099,제주도,한림읍,0.25
6100,경상북도,포항시,1.0
6103,충청남도,부여군,1.0
6104,전라남도,구례군,1.0
6105,강원도,강릉시,1.0
6106,전라남도,신안군,1.0
6107,충청남도,태안군,1.0
6109,강원도,고성군,0.5
6109,강원도,속초시,0.5
6111,강원도,횡성군,1.0
6112,경기도,이천시,1.0
6113,경기도,가평군,1.0
6115,충청남도,세종특별자치시,1.0
6116,경상북도,경주시,1.0
6117,경상북도,청도군,1.0
6118,전라북도,군산시,1.0
6119,제주도,서귀포시(시내동),0.3333333333333333
6119,제주도,안덕면,0.3333333333333333
6119,제주도,애월읍,0.3333333333333333
6120,충청북도,청주시,1.0
6121,충청남도,세종특별자치시,1.0
6123,경상남도,양산시,1.0
6126,충청남도,보령시,1.0
6127,전라북도,군산시,1.0
6129,경기도,양평군,1.0
6130,전라북도,임실군,1.0
6132,충청남도,공주시,1.0
6133,전라남도,여수시,1.0
6134,경기도,파주시,1.0
6135,충청남도,공주시,1.0
6138,전라북도,군산시,1.0
6143,강원도,속초시,1.0
6144,강원도,강릉시,0.5
6144,강원도,원주시,0.5
6145,충청남도,천안시,1.0
6146,경상북도,경주시,1.0
6147,강원도,영월군,1.0
6148,경상북도,문경시,1.0
6149,강원도,강릉시,1.0
6151,전라남도,순천시,1.0
6153,전라남도,고흥군,1.0
6154,경상북도,경주시,1.0
6155,제주도,제주시(시내동),1.0
6156,경기도,수원시,1.0
6157,제주도,조천읍,1.0
6160,경기도,용인시,1.0
6161,제주도,제주시(시내동),1.0
6162,전라남도,순천시,0.5
6162,전라남도,여수시,0.5
6165,전라남도,여수시,1.0
6166,충청북도,증평군,1.0
6167,제주도,서귀포시(시내동),1.0
6168,강원도,속초시,1.0
6170,강원도,강릉시,1.0
6171,강원도,동해시,1.0
6172,제주도,서귀포시(시내동),0.25
6172,제주도,안덕면,0.25
6172,제주도,애월읍,0.25
6172,제주도,제주시(시내동),0.25
6174,경상북도,경주시,1.0
6175,강원도,속초시,1.0
6176,전라북도,군산시,1.0
6178,제주도,조천읍,1.0
6179,경상북도,경주시,1.0
6180,제주도,서귀포시(시내동),0.5
6180,제주도,성산읍,0.5
6182,강원도,양구군,1.0
6184,전라남도,진도군,1.0
6185,제주도,조천읍,1.0
6186,강원도,강릉시,0.3333333333333333
6186,강원도,동해시,0.3333333333333333
6186,강원도,속초시,0.3333333333333333
6187,강원도,양양군,0.3333333333333333
6187,강원도,인제군,0.3333333333333333
6187,강원도,홍천군,0.3333333333333333
6188,경상남도,창원시,1.0
6189,강원도,동해시,1.0
6190,경상북도,안동시,1.0
6191,경상북도,포항시,1.0
6192,경상남도,합천군,1.0
6194,강원도,영월군,1.0
6195,강원도,횡성군,1.0
6197,전라남도,여수시,1.0
6198,강원도,춘천시,1.0
6199,제주도,구좌읍,1.0
6200,경상남도,함양군,1.0
6201,경상남도,남해군,1.0
6202,강원도,인제군,1.0
6203,경상북도,경주시,1.0
6204,경기도,수원시,1.0
6207,강원도,홍천군,1.0
6210,충청북도,청주시,1.0
6211,전라북도,장수군,1.0
6212,경상남도,거제시,1.0
6213,강원도,속초시,0.3333333333333333
6213,강원도,춘천시,0.3333333333333333
6213,강원도,화천군,0.3333333333333333
6214,경상북도,포항시,1.0
6215,제주도,서귀포시(시내동),1.0
6216,경상남도,산청군,1.0
6217,제주도,표선면,1.0
6220,경기도,과천시,1.0
6221,제주도,조천읍,0.5
6221,제주도,한림읍,0.5
6222,경상남도,양산시,1.0
6226,경상북도,경주시,0.5
6226,경상북도,포항시,0.5
6228,제주도,성산읍,0.25
6228,제주도,애월읍,0.25
6228,제주도,우도면,0.25
6228,제주도,표선면,0.25
6229,경상북도,경주시,0.5
6229,경상북도,영덕군,0.5
6230,강원도,강릉시,1.0
6231,충청북도,단양군,0.25
6231,충청북도,영동군,0.25
6231,충청북도,옥천군,0.25
6231,충청북도,충주시(구 청원군 포함),0.25
6232,경상남도,거제시,0.5
6232,경상남도,남해군,0.5
6233,강원도,태백시,1.0
6234,충청남도,세종특별자치시,1.0
6236,강원도,강릉시,1.0
6237,강원도,홍천군,1.0
6238,강원도,속초시,0.5
6238,강원도,홍천군,0.5
6240,경상남도,남해군,1.0
6241,강원도,강릉시,1.0
6243,전라북도,전주시,1.0
6245,강원도,강릉시,1.0
6246,전라북도,순창군,1.0
6247,강원도,인제군,1.0
6248,경기도,광주시,1.0
6249,충청남도,태안군,1.0
6250,강원도,횡성군,1.0
6251,전라남도,순천시,1.0
6252,전라북도,군산시,1.0
6254,전라남도,순천시,1.0
6255,경기도,포천시,1.0
6256,전라북도,진안군,1.0
6258,경상남도,거제시,1.0
6259,강원도,평창군,1.0
6260,충청남도,보령시,1.0
6262,강원도,강릉시,0.5
6262,강원도,속초시,0.5
6263,강원도,평창군,1.0
6264,경기도,고양시,0.5
6264,경기도,이천시,0.5
6266,경상북도,경주시,1.0
6268,경상북도,경주시,1.0
6270,강원도,삼척시,1.0
6271,경상북도,경주시,1.0
6272,강원도,속초시,1.0
6273,제주도,한림읍,1.0
6274,경상북도,문경시,0.5
6274,경상북도,청송군,0.5
6276,경기도,가평군,0.5
6276,경기도,포천시,0.5
6277,경상남도,거제시,1.0
6278,전라북도,전주시,1.0
6279,전라남도,여수시,1.0
6280,경상남도,창원시,1.0
6281,제주도,한림읍,1.0
6282,충청남도,태안군,1.0
6283,강원도,정선군,1.0
6286,강원도,홍천군,1.0
6287,강원도,강릉시,0.3333333333333333
6287,강원도,속초시,0.3333333333333333
6287,강원도,양양군,0.3333333333333333
6288,경상북도,포항시,1.0
6290,제주도,구좌읍,0.2
6290,제주도,성산읍,0.2
6290,제주도,우도면,0.2
6290,제주도,제주시(시내동),0.2
6290,제주도,조천읍,0.2
6291,경상북도,경주시,1.0
6292,강원도,태백시,1.0
6293,전라북도,순창군,1.0
6294,제주도,제주시(시내동),0.5
6294,제주도,한경면,0.5
6295,전라북도,전주시,1.0
6297,전라남도,여수시,1.0
6298,강원도,삼척시,1.0
6299,강원도,강릉시,1.0
6301,경상북도,경주시,1.0
6302,강원도,속초시,1.0
6303,경상남도,남해군,0.5
6303,경상남도,하동군,0.5
6305,경상북도,울진군,1.0
6306,경상남도,남해군,1.0
6307,경기도,화성시,1.0
6308,강원도,속초시,1.0
6309,전라북도,남원시,0.5
6309,전라북도,순창군,0.5
6310,전라남도,여수시,1.0
6311,충청남도,당진시,1.0
6312,충청북도,괴산군,1.0
6314,경상북도,청도군,1.0
6315,경상북도,경주시,0.5
6315,경상북도,포항시,0.5
6316,강원도,강릉시,1.0
6317,경상북도,울릉군,1.0
6318,강원도,강릉시,0.5
6318,강원도,고성군,0.5
6319,전라남도,순천시,1.0
6321,경기도,가평군,1.0
6322,강원도,강릉시,0.14285714285714285
6322,강원도,동해시,0.14285714285714285
6322,강원도,속초시,0.14285714285714285
6322,강원도,양양군,0.14285714285714285
6322,강원도,철원군,0.14285714285714285
6322,강원도,춘천시,0.14285714285714285
6322,강원도,태백시,0.14285714285714285
6323,경상남도,거제시,1.0
6325,강원도,속초시,0.3333333333333333
6325,강원도,양양군,0.3333333333333333
6325,강원도,인제군,0.3333333333333333
6326,경상북도,경주시,1.0
6327,전라북도,부안군,0.5
6327,전라북도,전주시,0.5
6330,경상남도,창원시,1.0
6331,제주도,서귀포시(시내동),1.0
6332,강원도,고성군,1.0
6333,강원도,영월군,0.16666666666666666
6333,강원도,원주시,0.16666666666666666
6333,강원도,정선군,0.16666666666666666
6333,강원도,평창군,0.16666666666666666
6333,강원도,홍천군,0.16666666666666666
6333,강원도,횡성군,0.16666666666666666
6334,전라북도,전주시,1.0
6336,제주도,서귀포시(시내동),0.25
6336,제주도,성산읍,0.25
6336,제주도,애월읍,0.25
6336,제주도,제주시(시내동),0.25
6337,제주도,서귀포시(시내동),0.3333333333333333
6337,제주도,애월읍,0.3333333333333333
6337,제주도,제주시(시내동),0.3333333333333333
6339,강원도,홍천군,1.0
6340,전라북도,장수군,1.0
6341,강원도,강릉시,1.0
6344,경상남도,거제시,1.0
6345,경상남도,통영시,1.0
6346,강원도,동해시,1.0
6347,제주도,서귀포시(시내동),1.0
6349,충청북도,충주시(구 청원군 포함),1.0
6350,강원도,강릉시,1.0
6351,충청북도,단양군,0.3333333333333333
6351,충청북도,음성군,0.3333333333333333
6351,충청북도,진천군,0.3333333333333333
6352,전라남도,해남군,1.0
6353,제주도,서귀포시(시내동),0.5
6353,제주도,애월읍,0.5
6354,경상남도,남해군,1.0
6355,경기도,수원시,1.0
6356,강원도,강릉시,1.0
6357,강원도,동해시,0.3333333333333333
6357,강원도,속초시,0.3333333333333333
6357,강원도,양양군,0.3333333333333333
6358,충청북도,영동군,1.0
6359,충청북도,제천시,0.5
6359,충청북도,충주시(구 청원군 포함),0.5
6360,경상남도,거제시,1.0
6361,강원도,속초시,0.5
6361,강원도,양양군,0.5
6363,전라남도,여수시,1.0
6364,전라남도,구례군,1.0
6366,강원도,강릉시,0.5
6366,강원도,속초시,0.5
6367,전라남도,강진군,1.0
6369,강원도,고성군,1.0
6370,충청북도,청주시,1.0
6371,경상북도,울릉군,1.0
6372,전라남도,여수시,1.0
6373,경기도,여주시,0.5
6373,경기도,이천시,0.5
6374,강원도,동해시,0.25
6374,강원도,속초시,0.25
6374,강원도,원주시,0.25
6374,강원도,춘천시,0.25
6375,충청남도,세종특별자치시,1.0
6376,전라북도,군산시,0.5
6376,전라북도,전주시,0.5
6377,제주도,구좌읍,1.0
6378,강원도,동해시,0.5
6378,강원도,평창군,0.5
6379,경기도,연천군,1.0
6380,전라남도,순천시,1.0
6382,강원도,속초시,1.0
6383,경상남도,거제시,1.0
6384,강원도,원주시,1.0
6385,제주도,서귀포시(시내동),0.5
6385,제주도,제주시(시내동),0.5
6386,전라남도,해남군,1.0
6387,전라북도,전주시,1.0
6389,경상북도,안동시,0.3333333333333333
6389,경상북도,의성군,0.3333333333333333
6389,경상북도,청송군,0.3333333333333333
6390,강원도,강릉시,0.5
6390,강원도,속초시,0.5
6392,경상남도,남해군,1.0
6393,경기도,용인시,1.0
6394,강원도,정선군,1.0
6397,경상북도,청도군,1.0
6398,경기도,화성시,1.0
6399,강원도,속초시,1.0
6400,충청북도,청주시,1.0
6401,전라북도,군산시,1.0
6403,전라북도,전주시,1.0
6404,경상남도,산청군,1.0
6405,제주도,서귀포시(시내동),0.25
6405,제주도,애월읍,0.25
6405,제주도,우도면,0.25
6405,제주도,제주시(시내동),0.25
6406,강원도,고성군,1.0
6408,제주도,안덕면,0.5
6408,제주도,애월읍,0.5
6410,강원도,속초시,1.0
6411,강원도,강릉시,1.0
6412,충청남도,세종특별자치시,1.0
6413,경상북도,포항시,1.0
6414,강원도,동해시,1.0
6415,경상남도,남해군,1.0
6416,강원도,춘천시,1.0
6417,강원도,평창군,1.0
6418,강원도,횡성군,1.0
6419,경상남도,거제시,1.0
6420,경상남도,통영시,1.0
6421,강원도,속초시,1.0
6422,경기도,광주시,1.0
6423,경상북도,경주시,1.0
6424,강원도,속초시,1.0
6425,강원도,속초시,1.0
6426,강원도,평창군,1.0
6427,경상북도,경주시,1.0
6428,경상북도,영덕군,0.3333333333333333
6428,경상북도,울진군,0.3333333333333333
6428,경상북도,포항시,0.3333333333333333
6429,제주도,남원읍,0.5
6429,제주도,제주시(시내동),0.5
6431,경상남도,창원시,1.0
6432,제주도,애월읍,1.0
6435,전라북도,남원시,0.5
6435,전라북도,전주시,0.5
6436,제주도,서귀포시(시내동),1.0
6437,경상남도,남해군,1.0
6439,충청남도,태안군,1.0
6440,경상남도,거제시,0.5
6440,경상남도,밀양시,0.5
6442,경기도,부천시,1.0
6443,경상북도,경주시,1.0
6444,제주도,서귀포시(시내동),0.5
6444,제주도,표선면,0.5
6445,제주도,애월읍,1.0
6446,전라남도,영광군,1.0
6447,강원도,양양군,1.0
6448,경상남도,통영시,1.0
6449,충청남도,당진시,1.0
6451,충청북도,괴산군,1.0
6452,경기도,파주시,1.0
6453,전라남도,순천시,0.5
6453,전라남도,여수시,0.5
6455,전라북도,무주군,1.0
6456,경상남도,창녕군,1.0
6457,경상남도,고성군,1.0
6459,강원도,평창군,1.0
6460,제주도,서귀포시(시내동),0.16666666666666666
6460,제주도,성산읍,0.16666666666666666
6460,제주도,애월읍,0.16666666666666666
6460,제주도,우도면,0.16666666666666666
6460,제주도,제주시(시내동),0.16666666666666666
6460,제주도,표선면,0.16666666666666666
6461,경상북도,경주시,1.0
6462,충청남도,태안군,1.0
6463,강원도,강릉시,1.0
6464,전라남도,목포시,0.3333333333333333
6464,전라남도,신안군,0.3333333333333333
6464,전라남도,영광군,0.3333333333333333
6465,강원도,홍천군,0.5
6465,강원도,횡성군,0.5
6467,제주도,애월읍,0.5
6467,제주도,제주시(시내동),0.5
6468,제주도,구좌읍,0.3333333333333333
6468,제주도,성산읍,0.3333333333333333
6468,제주도,조천읍,0.3333333333333333
6469,강원도,고성군,0.3333333333333333
6469,강원도,삼척시,0.3333333333333333
6469,강원도,속초시,0.3333333333333333
6471,강원도,영월군,1.0
6472,경상북도,성주군,0.5
6472,경상북도,청송군,0.5
6473,강원도,양양군,1.0
6474,강원도,속초시,1.0
6475,제주도,대정읍,0.25
6475,제주도,서귀포시(시내동),0.25
6475,제주도,애월읍,0.25
6475,제주도,제주시(시내동),0.25
6476,강원도,원주시,1.0
6477,전라남도,화순군,1.0
6478,충청북도,단양군,1.0
6479,제주도,성산읍,1.0
6480,경상북도,경주시,1.0
6481,강원도,인제군,1.0
6482,경기도,동두천시,1.0
6483,제주도,조천읍,1.0
6484,충청남도,태안군,1.0
6485,강원도,정선군,1.0
6486,경기도,의정부시,1.0
6487,제주도,구좌읍,0.25
6487,제주도,성산읍,0.25
6487,제주도,애월읍,0.25
6487,제주도,제주시(시내동),0.25
6488,강원도,속초시,1.0
6489,강원도,고성군,1.0
6490,경기도,수원시,1.0
6491,경상남도,거제시,0.5
6491,경상남도,거창군,0.5
6492,경기도,수원시,1.0
6493,강원도,철원군,1.0
6494,경상북도,봉화군,1.0
6495,강원도,강릉시,1.0
6496,강원도,원주시,0.5
6496,강원도,홍천군,0.5
6497,전라남도,나주시,0.5
6497,전라남도,목포시,0.5
6499,강원도,고성군,1.0
6500,강원도,동해시,0.5
6500,강원도,화천군,0.5
6501,충청남도,태안군,1.0
6502,강원도,철원군,1.0
6503,충청북도,청주시,1.0
6504,경기도,여주시,1.0
6505,제주도,서귀포시(시내동),0.14285714285714285
6505,제주도,성산읍,0.14285714285714285
6505,제주도,애월읍,0.14285714285714285
6505,제주도,우도면,0.14285714285714285
6505,제주도,제주시(시내동),0.14285714285714285
6505,제주도,한경면,0.14285714285714285
6505,제주도,한림읍,0.14285714285714285
6506,강원도,강릉시,1.0
6507,전라남도,순천시,1.0
6508,전라남도,해남군,1.0
6509,경기도,오산시,1.0
6510,충청북도,청주시,1.0
6511,경상남도,밀양시,1.0
6512,강원도,강릉시,1.0
6513,충청북도,영동군,1.0
6514,전라남도,고흥군,0.25
6514,전라남도,보성군,0.25
6514,전라남도,순천시,0.25
6514,전라남도,여수시,0.25
6515,제주도,서귀포시(시내동),0.25
6515,제주도,안덕면,0.25
6515,제주도,애월읍,0.25
6515,제주도,한림읍,0.25
6516,충청남도,세종특별자치시,1.0
6518,경상북도,영주시,1.0
6519,제주도,서귀포시(시내동),0.25
6519,제주도,성산읍,0.25
6519,제주도,제주시(시내동),0.25
6519,제주도,한경면,0.25
6520,강원도,강릉시,1.0
6522,제주도,서귀포시(시내동),1.0
6523,강원도,속초시,1.0
6526,강원도,강릉시,1.0
6528,강원도,강릉시,1.0
6529,전라북도,완주군,1.0
6530,경상남도,거창군,1.0
6532,경상남도,산청군,1.0
6534,경상남도,함양군,1.0
6535,강원도,홍천군,1.0
6536,경상남도,거제시,1.0
6538,충청북도,단양군,1.0
6539,충청북도,괴산군,1.0
6541,강원도,철원군,1.0
6545,전라남도,여수시,1.0
6546,강원도,강릉시,1.0
6547,경상북도,경주시,1.0
6548,제주도,남원읍,0.125
6548,제주도,서귀포시(시내동),0.125
6548,제주도,성산읍,0.125
6548,제주도,애월읍,0.125
6548,제주도,제주시(시내동),0.125
6548,제주도,조천읍,0.125
6548,제주도,표선면,0.125
6548,제주도,한림읍,0.125
6549,강원도,양양군,1.0
6550,경상북도,상주시,1.0
6551,경기도,포천시,1.0
6552,강원도,강릉시,0.5
6552,강원도,속초시,0.5
6553,충청북도,단양군,1.0
6554,경상북도,경주시,1.0
6555,경기도,용인시,1.0
6558,충청남도,금산군,1.0
6559,강원도,속초시,1.0
6560,제주도,서귀포시(시내동),1.0
6561,충청남도,보령시,1.0
6562,제주도,성산읍,1.0
6563,강원도,강릉시,0.5
6563,강원도,고성군,0.5
6564,강원도,동해시,1.0
6565,경상북도,포항시,1.0
6566,강원도,삼척시,1.0
6567,충청남도,태안군,1.0
6568,강원도,속초시,1.0
6570,강원도,강릉시,1.0
6571,강원도,강릉시,1.0
6572,경상북도,영덕군,1.0
6573,경상북도,경주시,0.5
6573,경상북도,포항시,0.5
6574,경기도,양평군,0.5
6574,경기도,용인시,0.5
6575,경상남도,거제시,1.0
6576,충청북도,증평군,1.0
6577,제주도,구좌읍,0.25
6577,제주도,성산읍,0.25
6577,제주도,우도면,0.25
6577,제주도,제주시(시내동),0.25
6578,경기도,화성시,1.0
6579,충청남도,보령시,0.5
6579,충청남도,태안군,0.5
6580,충청북도,단양군,1.0
6583,충청남도,공주시,0.3333333333333333
6583,충청남도,부여군,0.3333333333333333
6583,충청남도,태안군,0.3333333333333333
6584,경상남도,거창군,1.0
6588,충청남도,서산시,1.0
6589,강원도,홍천군,1.0
6592,전라북도,군산시,1.0
6593,경상남도,거제시,1.0
6594,강원도,삼척시,0.5
6594,강원도,속초시,0.5
6595,충청북도,청주시,1.0
6596,충청남도,태안군,1.0
6597,경기도,고양시,0.5
6597,경기도,하남시,0.5
6599,경기도,안산시,1.0
6600,전라남도,나주시,0.3333333333333333
6600,전라남도,담양군,0.3333333333333333
6600,전라남도,화순군,0.3333333333333333
6601,충청남도,보령시,1.0
6602,강원도,영월군,1.0
6603,전라남도,순천시,0.5
6603,전라남도,완도군,0.5
6604,제주도,서귀포시(시내동),0.3333333333333333
6604,제주도,표선면,0.3333333333333333
6604,제주도,한림읍,0.3333333333333333
6605,경기도,가평군,1.0
6606,전라남도,여수시,1.0
6608,충청남도,태안군,1.0
6609,제주도,서귀포시(시내동),0.5
6609,제주도,제주시(시내동),0.5
6610,강원도,인제군,1.0
6611,제주도,성산읍,1.0
6613,경상남도,거제시,1.0
6614,강원도,속초시,1.0
6615,전라북도,군산시,1.0
6616,경기도,수원시,1.0
6617,경상북도,영덕군,0.5
6617,경상북도,청송군,0.5
6618,경상남도,남해군,1.0
6619,강원도,강릉시,0.5
6619,강원도,고성군,0.5
6620,전라남도,해남군,1.0
6621,강원도,삼척시,1.0
6622,강원도,홍천군,1.0
6624,전라남도,여수시,1.0
6625,경기도,용인시,1.0
6626,강원도,동해시,0.5
6626,강원도,삼척시,0.5
6628,강원도,춘천시,1.0
6630,전라남도,담양군,1.0
6631,전라북도,전주시,1.0
6632,전라남도,여수시,1.0
6633,경기도,시흥시,0.5
6633,경기도,화성시,0.5
6635,경상남도,통영시,1.0
6636,강원도,평창군,1.0
6638,충청북도,제천시,1.0
6639,경상북도,경주시,1.0
6640,경상남도,사천시,1.0
6641,전라남도,광양시,1.0
6642,충청북도,영동군,1.0
6643,충청남도,부여군,0.3333333333333333
6643,충청남도,아산시,0.3333333333333333
6643,충청남도,천안시,0.3333333333333333
6644,전라남도,고흥군,1.0
6645,강원도,동해시,0.3333333333333333
6645,강원도,속초시,0.3333333333333333
6645,강원도,춘천시,0.3333333333333333
6646,충청남도,보령시,0.3333333333333333
6646,충청남도,서산시,0.3333333333333333
6646,충청남도,태안군,0.3333333333333333
6647,전라북도,순창군,1.0
6648,전라북도,임실군,1.0
6649,제주도,제주시(시내동),0.5
6649,제주도,조천읍,0.5
6650,충청북도,제천시,1.0
6653,강원도,양양군,1.0
6654,강원도,삼척시,1.0
6655,전라북도,무주군,1.0
6658,강원도,강릉시,0.5
6658,강원도,속초시,0.5
6659,경상남도,거제시,1.0
6660,경상북도,경주시,1.0
6661,충청남도,부여군,1.0
6663,전라북도,남원시,1.0
6664,제주도,서귀포시(시내동),1.0
6666,강원도,강릉시,0.3333333333333333
6666,강원도,속초시,0.3333333333333333
6666,강원도,영월군,0.3333333333333333
6668,전라북도,무주군,1.0
6669,전라북도,군산시,1.0
6670,경상남도,하동군,1.0
6671,경상남도,거창군,0.3333333333333333
6671,경상남도,밀양시,0.3333333333333333
6671,경상남도,합천군,0.3333333333333333
6672,충청남도,태안군,1.0
6673,경상북도,영양군,1.0
6674,강원도,속초시,1.0
6675,경기도,연천군,1.0
6678,강원도,인제군,1.0
6679,전라남도,해남군,1.0
6680,경상남도,진주시,1.0
6681,경상북도,칠곡군,1.0
6682,충청남도,태안군,1.0
6684,제주도,성산읍,1.0
6685,전라북도,전주시,1.0
6686,제주도,성산읍,0.25
6686,제주도,조천읍,0.25
6686,제주도,한경면,0.25
6686,제주도,한림읍,0.25
6688,제주도,성산읍,1.0
6689,전라남도,신안군,1.0
6690,강원도,홍천군,1.0
6691,강원도,철원군,1.0
6692,경기도,안산시,1.0
6693,강원도,양양군,1.0
6694,충청북도,단양군,0.5
6694,충청북도,제천시,0.5
6695,강원도,속초시,1.0
6696,경상남도,거제시,1.0
6697,경상남도,거제시,1.0
6698,강원도,평창군,1.0
6699,강원도,속초시,1.0
6700,경기도,파주시,1.0
6702,강원도,속초시,1.0
6703,경기도,포천시,1.0
6704,강원도,평창군,1.0
6705,강원도,동해시,1.0
6706,전라남도,목포시,1.0
6707,충청북도,영동군,0.5
6707,충청북도,제천시,0.5
6708,경기도,안산시,1.0
6709,경상남도,통영시,1.0
6710,경상남도,밀양시,1.0
6711,제주도,남원읍,0.2
6711,제주도,서귀포시(시내동),0.2
6711,제주도,성산읍,0.2
6711,제주도,우도면,0.2
6711,제주도,제주시(시내동),0.2
6713,경기도,김포시,1.0
6714,경기도,양평군,1.0
6715,경상남도,거제시,1.0
6716,강원도,속초시,1.0
6718,경상북도,포항시,1.0
6719,경기도,여주시,1.0
6720,충청남도,태안군,1.0
6721,경상남도,거제시,0.3333333333333333
6721,경상남도,통영시,0.3333333333333333
6721,경상남도,하동군,0.3333333333333333
6722,강원도,평창군,1.0
6723,전라남도,진도군,1.0
6724,충청남도,보령시,1.0
6725,경상북도,경주시,0.5
6725,경상북도,포항시,0.5
6726,충청남도,보령시,1.0
6727,경기도,가평군,1.0
6728,강원도,삼척시,1.0
6729,제주도,서귀포시(시내동),0.2
6729,제주도,애월읍,0.2
6729,제주도,제주시(시내동),0.2
6729,제주도,조천읍,0.2
6729,제주도,한림읍,0.2
6731,강원도,정선군,0.5
6731,강원도,태백시,0.5
6732,경상남도,산청군,1.0
6734,충청남도,당진시,0.5
6734,충청남도,서천군,0.5
6736,강원도,양양군,1.0
6737,경기도,광주시,1.0
6738,경상북도,포항시,1.0
6739,전라남도,여수시,1.0
6740,강원도,강릉시,0.2
6740,강원도,고성군,0.2
6740,강원도,속초시,0.2
6740,강원도,양구군,0.2
6740,강원도,춘천시,0.2
6741,충청남도,서산시,1.0
6742,전라남도,여수시,1.0
6744,전라남도,광양시,1.0
6745,경기도,화성시,1.0
6746,경기도,광명시,1.0
6747,제주도,서귀포시(시내동),0.25
6747,제주도,제주시(시내동),0.25
6747,제주도,한경면,0.25
6747,제주도,한림읍,0.25
6749,충청북도,음성군,1.0
6750,강원도,속초시,0.5
6750,강원도,평창군,0.5
6751,경기도,안산시,1.0
6752,제주도,구좌읍,1.0
6753,강원도,정선군,1.0
6754,경상남도,거제시,1.0
6755,경기도,가평군,1.0
6756,경상북도,경주시,0.5
6756,경상북도,상주시,0.5
6757,제주도,서귀포시(시내동),0.3333333333333333
6757,제주도,안덕면,0.3333333333333333
6757,제주도,애월읍,0.3333333333333333
6758,경상남도,통영시,1.0
6759,경상남도,함양군,1.0
6762,강원도,동해시,0.5
6762,강원도,정선군,0.5
6763,강원도,삼척시,1.0
6764,경상남도,거제시,1.0
6766,경기도,양평군,1.0
6767,강원도,삼척시,1.0
6768,전라남도,순천시,1.0
6770,충청북도,단양군,1.0
6771,전라북도,군산시,1.0
6773,강원도,강릉시,1.0
6774,전라남도,담양군,1.0
6775,제주도,애월읍,1.0
6776,경상북도,안동시,1.0
6777,충청남도,공주시,1.0
6779,강원도,평창군,1.0
6780,강원도,속초시,1.0
6781,강원도,강릉시,0.3333333333333333
6781,강원도,속초시,0.3333333333333333
6781,강원도,평창군,0.3333333333333333
6782,경상남도,함양군,1.0
6785,강원도,속초시,1.0
6786,강원도,속초시,1.0
6787,경상북도,문경시,1.0
6789,충청남도,금산군,1.0
6790,경상북도,경주시,1.0
6792,강원도,강릉시,1.0
6793,경상북도,경주시,0.5
6793,경상북도,포항시,0.5
6794,충청남도,천안시,1.0
